#			Time (ns)	RMSD	RMSF	rGyr	SASA
			12.6	5.534		5.102	195.632
			12.8	5.654		5.122	184.417
			13	5.109		5.12	181.858
			13.2	5.466		5.149	189.647
			13.4	6.049		5.097	163.997
			13.6	5.519		5.081	180.416
			13.8	5.185		5.094	160.312
			14	5.296		5.157	133.434
			14.2	5.663		5.206	137.937
			14.4	5.592		5.145	142.483
			14.6	5.515		5.176	165.369
			14.8	5.947		5.194	157.422
			15	5.831		5.12	157.855
			15.2	5.864		5.146	154.322
			15.4	5.864		5.189	147.99
			15.6	5.576		5.163	165.27
			15.8	6.06		5.095	157.039
			16	5.561		5.049	139.738
			16.2	5.588		5.129	161.41
			16.4	5.279		5.144	122.646
			16.6	5.728		5.123	145.261
			16.8	6.005		5.078	163.946
			17	6.087		5.136	182.753
			17.2	6.42		5.107	167.218
			17.4	5.832		5.135	192.092
			17.6	6.115		5.073	175.937
			17.8	5.965		5.117	159.902
			18	6.848		5.059	146.629
			18.2	5.691		5.097	159.967
			18.4	5.599		5.127	169.853
			18.6	5.925		5.158	179.949
			18.8	5.834		5.047	182.527
			19	6.167		5.162	233.598
			19.2	6.452		5.139	236.326
			19.4	6.164		5.01	192.704
			19.6	6.283		5.072	199.356
			19.8	5.908		5.165	231.689
			20	6.181		5.136	163.742
			20.2	5.424		5.091	179.607
			20.4	5.755		5.12	248.365
			20.6	5.774		5.163	234.091
			20.8	5.7		5.173	244.736
			21	6.383		5.04	278.682
			21.2	6.77		5.111	287.289
			21.4	7.289		5.133	341.701
			21.6	5.605		5.078	261.056
			21.8	6.141		5.131	264.803
			22	5.944		5.061	243.946
			22.2	5.901		5.131	253.577
			22.4	5.958		5.184	264.398
			22.6	6.125		5.124	233.49
			22.8	5.723		5.083	256.372
			23	5.757		5.109	212.778
			23.2	5.676		5.155	253.348
			23.4	6.298		5.066	247.055
			23.6	6.389		5.265	270.234
			23.8	5.806		5.2	231.996
			24	5.706		5.152	259.572
			24.2	6.231		5.101	226.161
			24.4	6.673		5.186	263.671
			24.6	6.05		5.096	219.675
			24.8	6.342		5.188	253.396
			25	6.341		5.092	285.648
			25.2	5.962		5.158	243.08
			25.4	6.047		5.238	241.015
			25.6	6.054		5.181	238.117
			25.8	6.069		5.116	251.788
			26	4.905		4.962	190.595
			26.2	5.299		5.116	222.333
			26.4	5.567		5.202	242.283
			26.6	6.134		5.19	218.683
			26.8	5.954		5.114	267.432
			27	5.864		5.138	266.601
			27.2	5.054		4.968	185.602
			27.4	5.909		5.182	275.705
			27.6	5.622		5.155	268.379
			27.8	5.776		5.136	270.872
			28	5.633		5.126	227.631
			28.2	6.628		5.149	258.785
			28.4	5.737		5.236	233.947
			28.6	6.062		5.09	251.337
			28.8	5.63		5.115	249.086
			29	6.134		5.184	271.781
			29.2	5.739		5.162	254.779
			29.4	6.573		5.1	274.482
			29.6	5.52		5.174	230.457
			29.8	5.936		5.132	250.954
			30	5.714		5.138	239.974
			30.2	5.943		5.188	252.239
			30.4	6.259		5.225	268.475
			30.6	5.342		5.209	233.033
			30.8	6.549		5.188	275.165
			31	6.072		5.126	170.898
			31.2	6.353		5.121	182.845
			31.4	6.967		5.143	199.138
			31.6	6.588		5.107	198.114
			31.8	6.495		5.07	205.124
			32	5.941		5.085	178.243
			32.2	6.383		5.092	181.08
			32.4	6.369		5.136	173.314
			32.6	5.78		5.136	147.253
			32.8	6.564		5.125	165.342
			33	6.553		5.129	180.076
			33.2	5.987		5.177	202.487
			33.4	6.716		5.148	182.467
			33.6	6.319		5.136	187.756
			33.8	6.468		5.125	191.559
			34	6.369		5.098	164.595
			34.2	6.449		5.172	182.805
			34.4	6.307		5.118	189.418
			34.6	6.61		5.093	210.966
			34.8	6.513		5.111	194.966
			35	6.385		5.209	204.666
			35.2	6.467		5.168	170.624
			35.4	6.201		5.145	208.908
			35.6	6.216		5.056	169.303
			35.8	6.903		5.095	221.014
			36	6.965		5.047	193.174
			36.2	6.922		5.096	138.792
			36.4	7.11		5.14	205.266
			36.6	6.906		5.123	166.693
			36.8	6.742		5.116	163.345
			37	6.847		5.074	177.837
			37.2	6.449		5.096	152.865
			37.4	6.481		5.14	188.06
			37.6	5.664		5.122	182.715
			37.8	6.523		5.164	198.26
			38	6.23		5.121	185.013
			38.2	6.406		5.182	205.057
			38.4	6.996		5.144	205.278
			38.6	6.706		5.167	177.179
			38.8	6.492		5.202	191.639
			39	6.348		5.124	177.523
			39.2	6.32		5.068	194.272
			39.4	5.91		5.073	186.261
			39.6	6.258		5.084	158.509
			39.8	6.108		5.137	151.394
			40	5.958		5.167	161.787
			40.2	6.071		5.067	194.326
			40.4	6.665		5.177	210.191
			40.6	6.265		5.035	175.466
			40.8	5.958		5.117	167.359
			41	6.26		5.229	173.506
			41.2	6.428		5.191	193.959
			41.4	6.657		5.073	200.684
			41.6	6.154		5.2	170.677
			41.8	6.578		5.112	161.127
			42	5.914		5.12	177.455
			42.2	5.976		5.133	160.926
			42.4	6.272		5.053	173.406
			42.6	6.436		5.168	167.172
			42.8	6.779		5.14	202.414
			43	6.467		5.202	178.7
			43.2	5.894		5.213	204.655
			43.4	6.339		5.113	177.116
			43.6	6.574		5.215	185.097
			43.8	6.216		5.1	195.797
			44	5.969		5.158	163.723
			44.2	6.281		5.142	181.345
			44.4	5.957		5.148	166.691
			44.6	5.928		5.162	167.443
			44.8	5.634		5.114	165.54
			45	6		5.138	151.473
			45.2	5.534		5.29	184.441
			45.4	5.861		5.133	174.921
			45.6	6.217		5.204	206.796
			45.8	6.766		5.11	240.173
			46	5.921		5.07	150.256
			46.2	5.886		5.114	191.784
			46.4	6.062		5.046	164.195
			46.6	5.958		5.206	203.052
			46.8	6.301		5.065	183.429
			47	6.362		5.089	185.213
			47.2	5.847		5.18	189.6
			47.4	6.355		5.127	179.519
			47.6	5.544		5.119	174.7
			47.8	5.916		5.213	214.585
			48	5.689		5.182	218.908
			48.2	6.133		5.159	199.506
			48.4	6.121		5.162	225.15
			48.6	5.808		5.177	209.124
			48.8	5.881		5.147	231.951
			49	6.624		5.15	260.788
			49.2	6.176		5.225	234.705
			49.4	6.233		5.14	237.434
			49.6	6.297		5.097	223.414
			49.8	5.593		5.13	238.011
			50	5.696		5.191	172.419
			50.2	6.529		5.161	194.489
			50.4	5.942		5.109	237.047
			50.6	6.387		5.19	248.429
			50.8	6.189		5.186	205.595
			51	5.513		5.152	180.007
			51.2	5.243		5.133	194.261
			51.4	6.69		5.224	222.792
			51.6	6.299		5.177	227.221
			51.8	6.272		5.16	212.285
			52	5.906		5.132	211.412
			52.2	5.797		5.126	204.617
			52.4	6.22		5.119	156.533
			52.6	6.14		5.081	162.926
			52.8	5.946		5.066	143.588
			53	5.77		5.14	121.153
			53.2	6.302		5.104	146.877
			53.4	6.431		5.116	166.729
			53.6	6.673		5.105	148.896
			53.8	6.943		5.112	200.199
			54	5.916		5.181	184.957
			54.2	5.894		5.07	137.317
			54.4	5.651		5.145	134.676
			54.6	6.103		5.088	152.15
			54.8	5.979		5.103	137.095
			55	5.798		5.277	110.586
			55.2	5.819		5.169	162.62
			55.4	5.982		5.173	139.354
			55.6	6.312		5.129	142.279
			55.8	6.062		5.171	128.365
			56	5.899		5.188	121.311
			56.2	6.125		5.1	118.586
			56.4	6.021		5.206	114.967
			56.6	5.942		5.144	120.989
			56.8	5.917		5.238	89.511
			57	6.171		5.147	115.928
			57.2	5.853		5.162	125.927
			57.4	6.454		5.107	124.812
			57.6	5.895		5.212	125.521
			57.8	5.925		5.102	109.624
			58	5.771		5.2	110.854
			58.2	5.528		5.092	119.641
			58.4	6.128		5.058	138.511
			58.6	6.047		5.084	136.769
			58.8	6.449		5.164	154.552
			59	5.812		5.079	141.932
			59.2	6.182		5.194	176.286
			59.4	6.077		5.157	148.18
			59.6	6.109		5.124	128.596
			59.8	6.188		5.171	153.092
			60	5.485		5.258	121.974
			60.2	5.914		5.145	114.99
			60.4	5.767		5.218	124.201
			60.6	5.883		5.162	116.158
			60.8	6.06		5.191	139.829
			61	6.446		5.142	143.691
			61.2	6.47		5.036	130.669
			61.4	5.63		5.155	117.61
			61.6	6.072		5.202	119.314
			61.8	5.869		5.1	132.925
			62	6.125		5.1	130.106
			62.2	6.025		5.152	138.387
			62.4	5.744		5.185	109.654
			62.6	5.994		5.222	101.38
			62.8	6		5.117	124.331
			63	5.951		5.138	129.442
			63.2	6.466		5.138	116.79
			63.4	6.574		5.139	137.039
			63.6	6.379		5.076	152.234
			63.8	6.035		5.206	117.464
			64	6.695		5.11	148.077
			64.2	6.179		5.128	118.396
			64.4	6.22		5.124	102.433
			64.6	6.296		5.1	112.123
			64.8	6.47		5.131	131.209
			65	6.156		5.188	128.796
			65.2	6.278		5.116	141.864
			65.4	6.364		5.147	124.882
			65.6	6.759		5.074	149.155
			65.8	6.333		5.084	121.303
			66	6.137		5.102	126.822
			66.2	6.758		5.059	139.739
			66.4	6.585		5.123	118.259
			66.6	5.964		5.179	116.005
			66.8	6.119		5.169	138.382
			67	6.221		5.06	150.74
			67.2	6.377		5.044	147.809
			67.4	6.658		5.111	150.436
			67.6	6.173		5.113	131.439
			67.8	6.238		5.297	133.942
			68	6.424		5.119	159.508
			68.2	6.722		5.134	164.843
			68.4	6.502		5.201	144.869
			68.6	6.118		5.086	146.188
			68.8	5.952		5.138	146.977
			69	6.056		5.043	109.903
			69.2	5.979		5.056	134.208
			69.4	5.989		5.072	136.763
			69.6	6.207		5.165	178.123
			69.8	6.401		5.117	151.797
			70	6.668		5.111	156.899
			70.2	6.807		5.086	151.162
			70.4	6.574		5.101	132.856
			70.6	6.586		5.145	144.398
			70.8	6.632		5.159	167.648
			71	6.009		5.161	109.426
			71.2	6.517		5.13	129.77
			71.4	6.518		5.122	132.756
			71.6	6.894		5.104	160.519
			71.8	6.611		5.16	132.399
			72	6.214		5.051	139.419
			72.2	6.332		5.163	138.874
			72.4	6.161		5.128	132.102
			72.6	6.971		5.1	168.138
			72.8	5.812		5.137	150.378
			73	6.385		5.225	150.197
			73.2	6.132		5.237	134.532
			73.4	5.872		5.049	127.513
			73.6	6.226		5.152	125.732
			73.8	6.335		5.279	143.156
			74	6.062		5.133	110.58
			74.2	6.219		5.2	121.256
			74.4	6.469		5.206	137.601
			74.6	6.298		5.059	111.573
			74.8	6.258		5.224	137.184
			75	6.108		5.181	143.202
			75.2	6.35		5.115	117.859
			75.4	5.633		5.182	128.192
			75.6	6.453		5.079	141.724
			75.8	6.479		5.116	133.668
			76	6.442		5.075	137.412
			76.2	5.943		5.106	134.923
			76.4	5.996		5.082	108.465
			76.6	6.274		5.096	127.502
			76.8	6.04		5.094	110.245
			77	6.155		5.13	152.971
			77.2	6.489		5.12	120.578
			77.4	6.659		5.071	137.182
			77.6	6.107		5.075	106.078
			77.8	6.271		5.131	152.995
			78	6.367		5.096	127.022
			78.2	6.292		5.088	119.64
			78.4	6.324		5.068	111.349
			78.6	6.389		5.093	138.836
			78.8	5.992		5.126	103.092
			79	5.994		5.075	124.871
			79.2	6.619		5.141	132.105
			79.4	6.099		5.162	122.215
			79.6	6.631		5.085	130.324
			79.8	6.581		5.13	121.06
			80	6.452		5.226	127.184
			80.2	6.447		5.151	105.849
			80.4	6.336		5.086	132.452
			80.6	6.181		5.106	131.806
			80.8	6.472		5.133	144.686
			81	6.957		5.095	136.828
			81.2	6.713		5.174	133.414
			81.4	7.017		5.155	145.173
			81.6	6.669		5.148	139.562
			81.8	6.409		5.133	120.251
			82	6.709		5.213	120.927
			82.2	6.739		5.092	158.661
			82.4	6.508		5.055	135.132
			82.6	6.403		5.146	119.981
			82.8	6.497		5.167	126.259
			83	6.34		5.103	140.937
			83.2	6.714		5.136	132.468
			83.4	6.2		5.09	112.684
			83.6	6.645		5.103	152.484
			83.8	6.486		5.137	129.982
			84	6.441		5.163	123.793
			84.2	6.855		5.117	144.25
			84.4	6.896		5.122	151.903
			84.6	6.856		5.105	151.648
			84.8	6.441		5.2	143.597
			85	6.528		5.159	134.628
			85.2	6.235		5.149	99.39
			85.4	6.54		5.12	133.237
			85.6	6.197		5.086	163.154
			85.8	6.475		5.19	154.91
			86	6.161		5.178	157.208
			86.2	6.389		5.139	170.983
			86.4	6.124		5.132	143.331
			86.6	6.663		5.064	170.183
			86.8	6.112		5.102	200.997
			87	5.93		5.123	162.022
			87.2	5.862		5.143	141.573
			87.4	6.571		5.165	164.459
			87.6	5.901		5.061	141.324
			87.8	6.108		5.044	115.506
			88	6.171		5.001	137.684
			88.2	6.467		5.204	140.48
			88.4	6.054		5.215	126.983
			88.6	6.335		5.115	116.785
			88.8	6.12		5.133	123.056
			89	6.255		5.151	143.758
			89.2	6.002		5.216	230.745
			89.4	6.12		5.142	245.379
			89.6	6.273		5.126	224.154
			89.8	6.104		5.141	238.232
			90	6.09		5.151	239.325
			90.2	5.978		5.128	221.722
			90.4	5.74		5.15	205.822
			90.6	6.45		5.244	235.657
			90.8	5.969		5.11	147.719
			91	6.113		5.173	226.688
			91.2	6.12		5.173	246.662
			91.4	6.869		5.202	230.369
			91.6	5.89		4.903	212.239
			91.8	5.892		4.981	180.47
			92	6.816		5.102	210.824
			92.2	6.073		5.039	202.192
			92.4	6.3		4.996	216.447
			92.6	5.905		4.913	209.575
			92.8	6.391		4.971	190.778
			93	6.302		4.88	199.658
			93.2	6.406		4.931	177.773
			93.4	6.681		4.965	200.797
			93.6	5.85		4.996	193.775
			93.8	5.948		4.96	193.028
			94	6.576		4.964	219.288
			94.2	6.14		4.998	147.485
			94.4	5.63		4.944	192.054
			94.6	6.358		4.969	228.914
			94.8	6.09		4.934	223.927
			95	6.343		5.075	227.194
			95.2	6.357		4.964	213.562
			95.4	5.692		4.948	195.263
			95.6	6.759		4.905	219.245
			95.8	6.037		4.896	203.057
			96	6.024		4.941	204.932
			96.2	5.698		4.996	165.543
			96.4	6.254		4.973	195.697
			96.6	6.815		4.986	216.723
			96.8	6.643		4.957	210.463
			97	5.996		4.96	203.596
			97.2	6.856		5.035	164.594
			97.4	6.535		4.94	203.785
			97.6	6.178		4.952	196.534
			97.8	6.316		4.95	197.48
			98	5.932		4.906	192.784
			98.2	6.401		4.873	209.276
			98.4	6.326		5.044	197.416
			98.6	6.467		4.943	180.157
			98.8	6.05		5.027	202.671
			99	6.042		4.973	179.85
			99.2	5.898		4.908	179.005
			99.4	6.13		5.076	179.252
			99.6	6.804		4.973	201.1
			99.8	6.678		4.91	216.916
			100	6.804		4.864	226.125
			100.2	5.83		4.981	165.519
			100.4	6.185		5.001	187.138
			100.6	5.935		4.988	149.555
			100.8	5.618		5.035	148.565
			101	6.266		4.985	213.067
			101.2	6.082		5.033	227.598
			101.4	6.418		5.142	192.211
			101.6	5.913		5.218	214.166
			101.8	5.903		5.17	217.025
			102	6.458		5.193	222.099
			102.2	6.043		5.173	202.142
			102.4	6.123		5.209	217.805
			102.6	6.339		5.156	243.62
			102.8	5.992		5.218	208.428
			103	5.884		5.211	210.034
			103.2	6.43		5.069	222.754
			103.4	6.262		5.182	182.264
			103.6	6.135		5.159	235.875
			103.8	5.665		5.122	207.298
			104	6.494		5.162	229.69
			104.2	5.71		5.211	209.376
			104.4	5.593		5.219	223.893
			104.6	6.333		5.285	248.599
			104.8	6.222		5.088	181.294
			105	6.656		5.133	137.732
			105.2	7.807		4.909	237.898
			105.4	7.352		4.969	200.78
			105.6	7.478		4.999	196.052
			105.8	7.213		4.936	186.032
			106	7.725		4.914	195.724
			106.2	7.101		5.171	185.475
			106.4	6.798		5.155	167.038
			106.6	6.118		5.169	182.013
			106.8	7.162		5.07	179.893
			107	6.751		5.125	184.136
			107.2	6.213		5.065	170.343
			107.4	6.605		5.099	191.867
			107.6	6.524		5.166	185.622
			107.8	6.35		5.144	203.231
			108	6.249		5.173	174.749
			108.2	7.134		5.147	146.812
			108.4	6.357		5.031	178.913
			108.6	6.773		5.219	175.705
			108.8	7.093		5.104	204.893
			109	6.296		5.267	178.7
			109.2	6.401		5.217	184.018
			109.4	6.297		5.16	162.227
			109.6	6.484		5.133	154.217
			109.8	6.324		5.206	164.112
			110	6.408		5.176	195.097
			110.2	6.311		5.142	169.784
			110.4	6.795		5.122	147.286
			110.6	6.225		5.065	136.058
			110.8	6.284		5.184	165.257
			111	6.685		5.166	154.437
			111.2	6.43		5.176	185.922
			111.4	6.429		5.155	139.781
			111.6	6.324		5.076	180.071
			111.8	6.362		5.132	155.954
			112	6.69		5.081	180.074
			112.2	6.344		5.192	182.619
			112.4	6.515		5.073	159.152
			112.6	6.468		5.145	151.558
			112.8	6.449		5.048	163.782
			113	6.292		5.17	171.596
			113.2	6.504		5.102	158.621
			113.4	6.926		5.133	165.859
			113.6	6.502		5.123	172.929
			113.8	6.693		5.153	189.297
			114	7.184		5.107	225.979
			114.2	7.993		5.101	213.543
			114.4	7.518		5.115	196.62
			114.6	6.44		5.049	172.305
			114.8	6.606		5.181	170.686
			115	6.68		5.111	173.184
			115.2	6.443		5.16	181.291
			115.4	6.431		5.113	166.613
			115.6	6.507		5.109	151.953
			115.8	6.406		5.168	186.7
			116	6.313		5.152	169.494
			116.2	6.607		5.112	156.331
			116.4	6.373		5.162	155.644
			116.6	6.279		5.151	143.407
			116.8	6.13		5.211	146.927
			117	6.523		5.17	182.84
			117.2	6.475		5.161	171.58
			117.4	6.426		5.102	142.115
			117.6	6.339		5.111	170.562
			117.8	6.415		5.152	144.812
			118	6.16		5.108	137.969
			118.2	6.347		5.187	144.849
			118.4	6.535		5.234	185.781
			118.6	6.396		5.111	146.718
			118.8	6.116		5.178	150.778
			119	7.075		5.067	196.879
			119.2	6.687		5.121	192.643
			119.4	6.801		5.062	202.166
			119.6	6.725		5.165	182.549
			119.8	6.832		5.107	168.337
			120	6.865		5.208	231.1
			120.2	7.777		5.117	197.399
			120.4	7.384		5.04	191.131
			120.6	7.586		5.065	166.889
			120.8	7.839		5.015	201.155
			121	5.984		5.174	194.294
			121.2	6.186		5.185	246.41
			121.4	6.062		5.198	254.947
			121.6	5.973		5.243	244.127
			121.8	6.511		5.169	234.053
			122	5.868		5.136	172.875
			122.2	6.109		5.218	231.374
			122.4	6.258		5.186	205.443
			122.6	5.989		5.189	219.815
			122.8	5.779		5.289	230.316
			123	6.665		5.127	248.155
			123.2	6.488		5.127	228.827
			123.4	6.741		5.144	231.115
			123.6	6.176		5.13	190.89
			123.8	5.925		5.083	143.443
			124	6.339		5.138	176.766
			124.2	7.429		5.015	237.144
			124.4	6.321		5.149	153.372
			124.6	5.716		5.206	184.633
			124.8	6.135		5.083	222.476
			125	6.49		5.164	231.772
			125.2	5.533		5.22	210.387
			125.4	6.161		5.173	223.2
			125.6	6.157		5.191	226.01
			125.8	5.979		5.138	238.993
			126	6.321		5.135	245.758
			126.2	5.626		5.119	223.267
			126.4	6.291		5.175	241.335
			126.6	7.771		4.902	191.586
			126.8	6.464		4.931	179.318
			127	6.525		5.003	176.095
			127.2	6.899		5.037	181.84
			127.4	7.281		5.147	209.405
			127.6	7.444		5.079	217.784
			127.8	8.182		4.955	216.3
			128	7.892		5.032	210.614
			128.2	6.408		5.248	171.788
			128.4	7.509		5.195	221.066
			128.6	6.398		5.102	166.106
			128.8	5.859		5.087	177.858
			129	6.398		5.131	222.281
			129.2	7.153		5.191	243.141
			129.4	6.72		5.07	232.303
			129.6	6.454		5.02	213.679
			129.8	7.032		5.104	242.053
			130	5.634		5.172	212.608
			130.2	6.71		5.192	227.999
			130.4	6.785		5.123	233.345
			130.6	6.847		4.991	219.94
			130.8	6.265		5.109	226.018
			131	6.184		5.163	231.343
			131.2	7.051		5.127	235.336
			131.4	6.873		5.072	239.27
			131.6	6.187		5.174	229.547
			131.8	6.272		5.232	230.921
			132	6.504		5.155	259.14
			132.2	5.574		5.135	194.063
			132.4	5.727		5.108	221.067
			132.6	6.414		5.252	224.1
			132.8	5.844		5.138	188.682
			133	6.148		5.133	237.635
			133.2	6.964		5.17	256.486
			133.4	6.83		5.118	243.58
			133.6	6.032		5.184	183.395
			133.8	5.752		5.176	207.336
			134	5.859		4.887	162.413
			134.2	6.604		5.021	199.289
			134.4	7.084		5.032	223.103
			134.6	7.282		4.925	250.474
			134.8	7.122		4.965	234.737
			135	7.012		5.172	203.281
			135.2	7.287		5.072	191.888
			135.4	7.479		5.151	228.101
			135.6	6.662		5.066	179.088
			135.8	6.325		5.118	187.009
			136	6.444		5.243	184.626
			136.2	6.336		5.163	186.391
			136.4	6.459		5.151	161.307
			136.6	6.369		5.15	170.458
			136.8	5.786		5.157	160.579
			137	6.008		5.036	173.6
			137.2	6.019		5.122	143.216
			137.4	6.135		5.087	157.411
			137.6	5.994		5.148	158.045
			137.8	6.209		5.088	181.268
			138	6.202		5.238	179.194
			138.2	6.32		5.142	167.437
			138.4	6.101		5.144	158.2
			138.6	6.577		5.168	164.783
			138.8	7.046		5.131	203.012
			139	6.403		5.111	186.588
			139.2	6.98		5.142	181.278
			139.4	6.345		5.123	183.315
			139.6	6.526		5.079	165.624
			139.8	6.505		5.036	159.406
			140	6.893		5.133	170.149
			140.2	6.881		5.099	173.049
			140.4	6.863		5.187	149.985
			140.6	6.39		5.07	160.916
			140.8	6.408		5.19	166.709
			141	6.031		5.139	175.437
			141.2	6.64		5.176	179.063
			141.4	6.581		5.133	192.502
			141.6	6.483		5.155	211.015
			141.8	6.515		5.223	190.304
			142	6.764		5.111	206.385
			142.2	6.278		5.088	141.734
			142.4	6.385		5.15	171.623
			142.6	6.658		5.097	168.228
			142.8	6.449		5.164	173.554
			143	6.092		5.149	186.716
			143.2	6.552		5.113	169.986
			143.4	6.835		5.143	168.543
			143.6	6.879		5.12	175.733
			143.8	7.586		5.123	207.026
			144	6.69		5.072	167.2
			144.2	6.522		5.162	160.412
			144.4	6.769		5.161	158.874
			144.6	6.68		5.173	173.577
			144.8	5.999		5.073	175.627
			145	6.267		5.068	169.66
			145.2	6.062		5.11	167.01
			145.4	6.263		5.095	176.973
			145.6	6.252		5.127	156.667
			145.8	6.226		5.163	173.478
			146	6.673		5.061	179.363
			146.2	6.133		5.105	159.31
			146.4	6.301		5.085	174.074
			146.6	6.01		5.135	171.797
			146.8	6.285		5.146	181.326
			147	6.438		5.17	182.678
			147.2	6.248		5.102	181.511
			147.4	6.438		5.095	170.349
			147.6	6.27		5.132	179.029
			147.8	6.693		5.269	168.87
			148	6.356		5.174	185.982
			148.2	6.549		5.244	197.256
			148.4	6.309		5.026	158.35
			148.6	6.612		5.184	216.698
			148.8	7.005		5.167	237.856
			149	6.092		5.257	202.222
			149.2	6.676		5.084	198.32
			149.4	6.319		5.173	179.062
			149.6	6.459		5.221	207.017
			149.8	6.309		5.15	183.951
			150	6.652		5.191	223.994
			150.2	6.218		5.126	195.973
			150.4	6.274		5.152	238.036
			150.6	5.888		5.288	223.439
			150.8	6.596		5.119	231.26
			151	7.45		5.077	199.81
			151.2	7.404		5.092	195.175
			151.4	6.657		5.1	222.026
			151.6	6.307		5.121	184.113
			151.8	6.709		5.056	192.575
			152	6.333		5.17	185.287
			152.2	6.412		5.12	170.116
			152.4	6.18		5.107	120.476
			152.6	6.247		5.15	156.663
			152.8	6.753		5.152	158.716
			153	6.358		5.147	173.608
			153.2	7.008		5.145	237.021
			153.4	7.392		5.095	291.37
			153.6	8.097		5.064	286.136
			153.8	8.17		5.133	267.477
			154	7.728		5.143	250.652
			154.2	7.533		5.017	196.224
			154.4	6.31		5.149	207.61
			154.6	7.135		5.099	237.214
			154.8	6.212		5.097	227.591
			155	5.721		5.194	231.79
			155.2	5.878		5.233	204.036
			155.4	6.492		5.012	206.104
			155.6	6.74		5.131	234.568
			155.8	6.671		5.19	241.502
			156	5.65		5.24	173.979
			156.2	5.686		5.216	205.219
			156.4	5.664		5.204	172.017
			156.6	5.793		5.134	178.755
			156.8	6.489		5.199	129.791
			157	5.769		5.056	122.395
			157.2	6.307		5.127	160.578
			157.4	6.326		5.287	233.215
			157.6	6.028		5.236	205.152
			157.8	6.067		5.11	158.538
			158	5.596		5.075	170.607
			158.2	5.791		5.074	140.174
			158.4	5.711		5.053	164.517
			158.6	6.413		5.162	143.075
			158.8	6.511		5.09	140.822
			159	6.648		5.105	163.883
			159.2	6.849		5.138	138.403
			159.4	6.772		5.076	159.756
			159.6	7.124		5.186	184.058
			159.8	6.559		5.245	235.748
			160	7.121		5.145	234.252
			160.2	6.453		5.159	214.648
			160.4	7.146		5.217	201.479
			160.6	6.804		5.175	156.506
			160.8	6.277		5.158	149.99
			161	7.075		5.149	201.922
			161.2	7.524		5.211	255.8
			161.4	6.375		5.143	203.46
			161.6	6.81		5.13	189.408
			161.8	6.671		5.176	157.28
			162	6.505		5.175	161.931
			162.2	6.747		5.149	158.557
			162.4	6.809		5.245	174.792
			162.6	6.385		5.143	159.05
			162.8	6.518		5.05	176.23
			163	6.209		5.216	167.295
			163.2	6.305		5.188	192.443
			163.4	6.311		5.146	168.203
			163.6	6.143		5.073	144.072
			163.8	6.464		5.094	162.088
			164	6.464		5.052	138.165
			164.2	6.445		5.201	159.26
			164.4	6.604		5.083	183.929
			164.6	6.323		5.2	160.737
			164.8	6.532		5.112	158.335
			165	6.238		5.145	155.366
			165.2	6.118		5.149	137.582
			165.4	6.161		5.079	155.501
			165.6	6.31		5.137	136.948
			165.8	6.317		5.19	152.447
			166	6.139		5.153	146.872
			166.2	6.616		5.066	135.192
			166.4	6.107		5.224	136.001
			166.6	6.156		5.206	157.49
