#			Time (ns)	RMSD	RMSF	rGyr	SASA
			120.4	11.353		5.053	202.973
			120.6	11.741		5.066	219.955
			120.8	11.127		4.918	199.343
			121	11.059		4.941	211.252
			121.2	11.299		4.998	178.604
			121.4	10.877		4.961	207.064
			121.6	11.435		4.984	206.644
			121.8	10.983		4.9	206.22
			122	11.652		4.978	214.385
			122.2	11.496		4.956	216.001
			122.4	11.15		4.942	204.504
			122.6	11.5		4.993	218.018
			122.8	11.465		4.942	227.02
			123	11.632		5.058	236.54
			123.2	11.727		4.953	191.391
			123.4	11.532		4.935	205.787
			123.6	11.407		5.01	192.9
			123.8	12.104		5.036	214.478
			124	11.437		4.953	199.105
			124.2	12.2		4.955	224.667
			124.4	11.671		4.926	258.46
			124.6	10.961		4.98	267.934
			124.8	11.492		4.905	260.095
			125	11.002		5.029	240.575
			125.2	11.498		4.994	267.253
			125.4	10.599		4.864	229.356
			125.6	11.182		4.939	237.65
			125.8	11.343		4.818	261.932
			126	11.507		5.038	281.05
			126.2	10.888		5.108	253.634
			126.4	10.629		4.994	219.373
			126.6	12.905		4.876	228.766
			126.8	12.464		4.826	266.436
			127	12.429		5.089	254.792
			127.2	12.149		5.029	251.726
			127.4	12.203		5.053	257.751
			127.6	11.594		4.908	207.271
			127.8	11.323		4.896	208.358
			128	11.344		4.818	251.3
			128.2	11.263		4.793	227.051
			128.4	11.708		4.867	223.327
			128.6	12.029		4.924	204.824
			128.8	11.566		4.749	193.441
			129	11.33		4.835	223.805
			129.2	11.627		4.856	196.301
			129.4	11.59		4.856	220.387
			129.6	12.027		5.096	219.134
			129.8	11.596		4.972	226.055
			130	11.636		5.048	241.264
			130.2	11.228		5.083	259.97
			130.4	12.004		5.044	231.19
			130.6	11.713		4.99	227.416
			130.8	12.111		5.024	189.899
			131	12.149		5.03	199.955
			131.2	12.059		4.971	205.426
			131.4	11.796		5.061	193.098
			131.6	12.177		5.032	208.321
			131.8	12.239		5.012	207.767
			132	12.151		5.052	205.18
			132.2	12.167		4.937	211.607
			132.4	12.208		5.003	233.467
			132.6	12.15		4.98	218.08
			132.8	11.977		5.11	185.74
			133	12.247		5.07	172.829
			133.2	12.196		5.015	186.954
			133.4	12.499		5.103	207.94
			133.6	12.554		5.033	221.346
			133.8	12.162		5.015	205.008
			134	12.522		5.115	228.194
			134.2	11.941		5.085	220.524
			134.4	11.82		4.974	252.479
			134.6	11.125		5.083	295.784
			134.8	11.866		4.895	230.506
			135	11.763		4.982	251.92
			135.2	11.681		4.888	258.705
			135.4	10.457		4.97	304.085
			135.6	11.083		5.05	262.849
			135.8	11.504		5.067	255.584
			136	11.603		5.101	237.13
			136.2	11.025		5.075	230.772
			136.4	11.816		5.052	220.77
			136.6	11.331		5.069	228
			136.8	10.954		5.01	232.799
			137	11.115		4.947	221.416
			137.2	10.571		5.038	222.453
			137.4	11.594		5.032	219.009
			137.6	11.587		4.96	213.741
			137.8	11.506		5.012	207.11
			138	11.242		5.042	224.312
			138.2	11.134		5.028	252.335
			138.4	11.324		5.023	223.248
			138.6	11.943		5.05	211.42
			138.8	10.861		4.98	221.387
			139	12.151		4.965	222.848
			139.2	11.882		5.038	241.504
			139.4	10.757		4.85	233.439
			139.6	11.444		4.943	210.843
			139.8	11.225		5.059	230.076
			140	11.464		4.988	227.112
			140.2	11.579		5.08	234.739
			140.4	11.248		5.019	216.868
			140.6	11.58		4.957	229.538
			140.8	11.225		4.994	208.621
			141	11.422		5.036	248.801
			141.2	11.175		4.825	201.65
			141.4	10.989		4.992	237.056
			141.6	11.518		5.01	195.794
			141.8	11.356		4.922	221.782
			142	11.103		5.004	226.277
			142.2	11.03		4.995	228.054
			142.4	11.63		5.006	229.879
			142.6	11.083		4.976	224.339
			142.8	11.133		4.988	188.153
			143	11.233		5.001	215.486
			143.2	10.863		4.973	202.677
			143.4	11.078		4.898	208.483
			143.6	11.258		5.099	230.537
			143.8	11.453		4.959	200.176
			144	11.484		4.892	211.04
			144.2	11.565		4.961	239.807
			144.4	11.401		4.916	237.878
			144.6	11.085		4.972	228.726
			144.8	11.563		4.985	231.321
			145	11.8		5.033	213.205
			145.2	11.21		5.087	255.365
			145.4	11.045		4.945	222.88
			145.6	11.288		4.97	219.607
			145.8	11.425		4.945	208.401
			146	12.033		5.052	238.969
			146.2	11.092		4.968	219.332
			146.4	11.519		4.945	213.463
			146.6	11.235		4.995	221.573
			146.8	11.26		4.903	216.738
			147	11.219		5.056	228.405
			147.2	11.016		4.901	211.12
			147.4	11.118		4.978	205.202
			147.6	11.168		4.958	201.047
			147.8	11.529		4.982	222.425
			148	11.519		5.013	241.767
			148.2	11.13		5.03	207.127
			148.4	11.894		4.996	207.031
			148.6	11.134		4.954	221.275
			148.8	10.844		4.934	225.979
			149	11.08		4.993	223.892
			149.2	11.678		5.044	239.917
			149.4	11.142		5.018	224.238
			149.6	11.282		4.95	237.426
			149.8	11.064		4.888	210.422
			150	10.865		4.921	221.881
			150.2	11.177		4.923	196.354
			150.4	11.449		4.975	205.08
			150.6	11.453		4.917	232.123
			150.8	11.271		4.871	207.653
			151	11.6		4.92	213.472
			151.2	11.148		4.84	223.06
			151.4	11.13		4.971	243.611
			151.6	11.34		4.894	209.986
			151.8	11.874		5.027	210.62
			152	11.374		4.948	208.466
			152.2	11.594		4.92	218.701
			152.4	11.373		4.979	199.725
			152.6	11.141		4.948	215.071
			152.8	11.266		4.88	205.081
			153	11.015		5.024	230.098
			153.2	11.537		4.941	234.029
			153.4	11.604		5.019	233.434
			153.6	11.659		4.948	213.303
			153.8	11.267		4.898	224.846
			154	11.507		4.966	237.899
			154.2	11.405		4.929	216.16
			154.4	11.484		5.008	226.619
			154.6	11.131		4.979	224.523
			154.8	11.73		4.974	221.346
			155	11.64		4.958	215.663
			155.2	11.421		4.94	228.321
			155.4	10.883		4.933	236.678
			155.6	11.003		4.894	252.854
			155.8	10.974		4.858	225.794
			156	11.389		4.994	225.189
			156.2	11.199		5.01	208.044
			156.4	11.287		4.889	207.763
			156.6	11.083		5.038	237.933
			156.8	10.881		5.024	210.766
			157	10.691		5.157	262.166
			157.2	11.193		5.063	232.738
			157.4	10.557		5.147	269.579
			157.6	10.789		5.091	288.327
			157.8	10.364		5.059	292.852
			158	10.653		5.02	265.614
			158.2	10.997		5.158	309.122
			158.4	10.63		5.127	258.267
			158.6	10.481		5.072	299.813
			158.8	10.447		5.113	286.403
			159	10.776		5.079	261.545
			159.2	11.036		4.984	260.501
			159.4	10.31		4.872	194.331
			159.6	11.141		4.939	222.725
			159.8	11.018		5.037	234.518
			160	10.779		4.939	247.714
			160.2	10.843		5.003	224.776
			160.4	10.405		4.91	190.528
			160.6	10.058		4.989	219.145
			160.8	10.693		5.034	224.536
			161	10.853		5.037	245.63
			161.2	10.118		4.917	216.011
			161.4	9.708		4.702	182.095
			161.6	10.139		4.897	211.732
			161.8	10.441		4.701	201.582
			162	10.627		4.753	165.48
			162.2	10.318		4.839	190.821
			162.4	10.211		4.902	217.129
			162.6	10.447		4.861	211.807
			162.8	10.469		4.774	190.873
			163	11.136		4.803	222.481
			163.2	10.141		4.734	211.608
			163.4	9.74		4.924	210.218
			163.6	10.591		4.872	223.056
			163.8	10.028		4.693	210.838
			164	10.718		4.835	209.624
			164.2	10.214		4.837	208.934
			164.4	9.583		4.847	194.861
			164.6	10.439		4.843	201.212
			164.8	10.019		4.858	189.988
			165	10.386		4.964	202.643
			165.2	9.889		4.879	190.27
			165.4	10.084		4.853	204.84
			165.6	10.344		4.869	201.474
			165.8	10.428		4.742	218.116
			166	10.331		4.858	202.795
			166.2	9.628		4.877	203.443
			166.4	10.357		4.854	194.284
