#			Time (ns)	RMSD	RMSF	rGyr	SASA
			84.2	5.968		5.325	228.33
			84.4	6.665		5.319	204.062
			84.6	6.634		5.241	244.758
			84.8	6.781		5.312	222.195
			85	6.027		5.311	187.759
			85.2	6.57		5.485	212.565
			85.4	7.591		5.333	221.465
			85.6	6.34		5.425	214.012
			85.8	6.072		5.361	198.848
			86	6.514		5.299	253.781
			86.2	7.031		5.382	236.29
			86.4	6.249		5.209	187.212
			86.6	6.644		5.232	237.645
			86.8	6.588		5.317	240.957
			87	7.333		5.461	230.327
			87.2	6.233		5.222	220.653
			87.4	5.993		5.225	226.716
			87.6	6.336		5.421	224.822
			87.8	6.836		5.324	243.51
			88	6.39		5.436	252.661
			88.2	6.746		5.279	232.323
			88.4	5.438		5.254	180.02
			88.6	6.916		5.467	230.339
			88.8	6.23		5.271	240.976
			89	7.026		5.267	209.257
			89.2	6.083		5.232	206.039
			89.4	6.449		5.33	222.183
			89.6	6.162		5.386	205.728
			89.8	6.389		5.3	247.13
			90	6.233		5.154	205.547
			90.2	5.329		5.284	205.627
			90.4	5.468		5.244	207.905
			90.6	6.565		5.321	216.139
			90.8	5.637		5.372	196.013
			91	6.119		5.232	207.142
			91.2	6.479		5.389	206.158
			91.4	6.428		5.214	230.606
			91.6	6.78		5.325	237.238
			91.8	6.795		5.357	242.584
			92	6.798		5.35	217.225
			92.2	7.19		5.228	248.281
			92.4	6.457		5.217	227.349
			92.6	6.182		5.259	227.234
			92.8	6.246		5.315	328.875
			93	6.445		5.417	255.447
			93.2	6.659		5.427	253.112
			93.4	6.992		5.291	232.141
			93.6	6.904		5.431	240.894
			93.8	6.275		5.347	245.99
			94	6.389		5.452	235.917
			94.2	6.898		5.278	261.422
			94.4	6.786		5.4	247.219
			94.6	6.29		5.347	230.837
			94.8	6.755		5.348	231.464
			95	6.796		5.495	244.549
			95.2	7.429		5.363	254.732
			95.4	7.034		5.347	211.438
			95.6	5.107		5.149	203.863
			95.8	6.31		5.229	233.283
			96	6.413		5.331	224.275
			96.2	6.829		5.416	225.607
			96.4	6.007		5.331	182.734
			96.6	7.08		5.248	256.964
			96.8	6.555		5.384	201.111
			97	6.402		5.231	226.746
			97.2	6.027		5.341	207.751
			97.4	6.09		5.308	195.023
			97.6	5.984		5.392	267.492
			97.8	5.827		5.486	234.439
			98	6.65		5.219	251.737
			98.2	6.622		5.371	242.041
			98.4	6.096		5.231	231.351
			98.6	5.68		5.332	209.893
			98.8	5.034		5.108	240.709
			99	5.462		5.153	263.344
			99.2	5.659		5.409	268.293
			99.4	5.992		5.084	257.442
			99.6	6.032		5.203	312.767
			99.8	5.783		5.41	316.057
			100	4.984		5.15	220.954
			100.2	5.394		5.31	253.169
			100.4	6.075		5.233	198.582
			100.6	6.478		5.283	223.61
			100.8	6.683		5.338	237.096
			101	5.919		5.296	249.03
			101.2	5.448		5.284	198.429
			101.4	6.443		5.245	235.049
			101.6	7.127		5.417	258.551
			101.8	6.314		5.319	238.611
			102	6.019		5.376	203.799
			102.2	6.267		5.329	199.033
			102.4	6.755		5.335	224.645
			102.6	6.266		5.279	197.415
			102.8	6.241		5.237	189.131
			103	7.676		5.512	260.829
			103.2	6.279		5.394	220.784
			103.4	7.038		5.225	237.112
			103.6	6.128		5.337	197.215
			103.8	6.769		5.335	244.007
			104	6.826		5.376	219.124
			104.2	6.573		5.431	204.103
			104.4	6.771		5.145	221.19
			104.6	6.368		5.375	218.961
			104.8	6.803		5.466	197.276
			105	6.019		5.389	200.003
			105.2	6.854		5.426	250.654
			105.4	5.317		5.347	197.326
			105.6	6.622		5.366	239.286
			105.8	5.362		5.359	182.001
			106	5.395		5.158	211.186
			106.2	6.454		5.229	213.067
			106.4	5.706		5.12	222.953
			106.6	5.361		5.002	197.356
			106.8	6.12		5.205	206.456
			107	6.265		5.199	228.855
			107.2	6.448		5.224	241.922
			107.4	6.868		5.318	228.738
			107.6	5.889		5.363	211.1
