Clean_SMILES
CCNC(=O)C1CCCN(c2ncc(C)c(-c3cnn(C(C)C)c3)n2)C1
CCOC(=O)C1CCCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1
Cc1ccc(-c2cnc3[nH]ccc3n2)c(N2CCCC(C(=O)NC(C)C)C2)n1
COc1cnn2cc(C3CC(C(N)=O)C(C)(N)C3(C)C)cc2c1
CCOC(=O)C1CCCCC1Nc1c(C(N)=O)cnn2cccc12
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(N4CCOCC4)c3)c12
Cc1ccc(-c2cc(C(N)=O)c(Nc3cccc(C)n3)s2)cn1
CN(c1ncnc2[nH]ccc12)C1CN(C(=O)Nc2ccc(C#N)cc2)C1
O=C1NCCC12CCN(c1nc(Nc3ccccc3)ncc1C(F)(F)F)CC2
N#CC1CC(C2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1
CN(c1ncnc2[nH]ccc12)C1CCC(OC(=O)N2CCCC2CO)CC1
COc1ccc(NC(=O)c2cnn3ccc(N4CCCC4)nc23)cc1
CC1CC(CS(=O)(=O)N2CCC(O)CC2)CCC1N(C)c1ncnc2[nH]ccc12
Cc1cnc(Nc2ccc(F)cc2N2CCC3(CCNC3=O)CC2)nc1
CC(C)NC(=O)c1c[nH]c2ncc(C3CCN(C(=O)NC(C)C)CC3)nc12
CCOc1cnn2cc(C3(C(N)=O)CCC(C)(N)C3(C)C)cc2c1
CC(=O)N1CCC(c2cnc3[nH]ccc3n2)C(Nc2ncccn2)C1
CC(=O)N1C(C)C(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1C
CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ncc3n2)CC1
O=C(Nc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)C1
N#Cc1ccc(-c2cc3c(NC4CCC(F)(F)CC4)c(C(N)=O)cnn3c2)nc1
CCOC(=O)C1CCCN(C(=O)Nc2cnc3[nH]ccc3n2)C1
N#Cc1cccc(CN2CCC(c3c(C(N)=O)cnc4[nH]ccc34)CC2)c1
CCOC(=O)C1CCCC(NC(=O)c2cnc3[nH]ccc3n2)C1
COc1ncc(F)cc1-c1ccn2ncc(C(=O)NC3CCC(O)C3)c2n1
CC(C)NC(=O)OC1CC(N(C)c2ncnc3[nH]ccc23)C1
c1cc2nc(-c3ccc(NC4CCCN(C5COC5)C4)cn3)cnc2[nH]1
CC1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CN1CCC#N
CCc1cccc(NC(=O)c2cnn3ccc(N4CCOCC4)nc23)c1
CC(C)(C)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1
CN(C)C1CCCC(C#N)C1n1cc(C(N)=O)c(Nc2cncc(C(F)(F)F)c2)n1
CC(C)(C)CNc1c(C(N)=O)cnn2cc(-c3ccncc3)cc12
CC(=O)N1CCCC(Nc2cccc(-c3cnc4ccn(C)c4n3)n2)C1
COC(=O)C1CCC(Cn2c(=O)[nH]c3cnc4[nH]ccc4c32)CC1
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccnc3ccc(F)cc23)n1
COc1ccc(C(=O)NC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)cn1
CC(C)(CF)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccn3)nc12
CCNC(=O)c1ccc(Nc2nccc(N3CCOCC3)n2)cc1
Cn1cc(Nc2nccc(NC3CCN(C(=O)C4CCCCC4)C3)n2)cn1
CC(=O)N1CCCC(Nc2ccc(-c3cnc4[nH]ncc4n3)cn2)C1
NC(=O)c1cnn2cccc2c1NC1CCN(C(=O)C2CCCC2)CC1
CC(=O)OC1CCCCC1NC(=O)Nc1cnc2[nH]ccc2n1
N#CCC(=O)Nc1ccc(-c2cc3c(o2)CCN(C(=O)CC#N)C3)cc1
N#Cc1cccc(C2CCN(c3c(C(N)=O)cnc4[nH]ccc34)C2)c1
NC(=O)c1cnn2cc(N3CCOCC3)cc2c1Nc1ccc(Cl)cc1
NC(=O)c1cnn2cc(-c3ccccn3)cc2c1NCC1CCC1
Cc1ccc(Nc2sc(-c3ccccn3)cc2C(N)=O)nc1
CC1CCC(N(C)c2ncnc3[nH]ccc23)CN1C(=O)c1ccccn1
NC(=O)c1cn(C2CCCCO2)nc1Nc1ccc(C(F)(F)F)nc1
Cc1cnc(Nc2ccc(NC(=O)N3CCC4(CCNC4=O)CC3)c(F)c2)nc1
Cc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1C(=O)N1CCC2(CCNC2=O)CC1
CC(C)n1cc(-c2nc(Nc3ccc4c(c3)C(=O)NC4)ncc2F)cn1
COC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1
CCOC(=O)C1CCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1
CC(NC(=O)c1cnn2ccc(-c3cc(F)ccc3F)nc12)C1CCC(O)C1
CS(=O)(=O)N1CCC(c2ccc(-c3cnc4[nH]ccc4n3)nc2)CC1
CC(=O)N1CC(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C1
Cc1cnc(N2CCCC(C(=O)NC(C)C)C2)nc1-c1cnn(CC(F)F)c1
CC(=O)NC1CCCN(c2ncccc2-c2cnc3[nH]ncc3n2)C1
CN(c1ncnc2[nH]ccc12)C1CCC(C(=O)N2CCC(c3ccncc3)C2)CC1
CN(c1ccc(C(=O)NC2CCCCC2)cn1)c1ncnc2[nH]ccc12
Cc1cnc(-c2ccc(NC(=O)c3cc4c(o3)CCN(C(=O)CC#N)C4)cc2)nc1
CCNC(=O)c1ccc(Nc2nc3c(N4CCN(C)CC4)cccn3n2)cc1
CC(C)NC(=O)c1c[nH]c2ncc(-c3ccc(C#N)cn3)nc12
CCCS(=O)(=O)N1CCCC(C(=O)N2CCCC(N(C)c3ncnc4[nH]ccc34)C2)C1
CC1(N)CCC(C(N)=O)(c2cnn3cc(-c4ccncc4)cc3c2)C1(C)C
N#Cc1ccc(N2CCCC(NC(=O)c3c[nH]c4nccnc34)C2)nc1
Cc1cc(Nc2ncc(F)c(-c3cnn(C(C)C)c3)n2)n(C)n1
CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc(F)c(F)c3)nc12
CC1(N)CCC(c2cc3c(C(N)=O)c(-c4ncccn4)cnn3c2)C1(C)C
CCOC(=O)C1CCCN(c2nc(Nc3cnn(C)c3)ncc2Cl)C1
CCOC(=O)C1CCCCC1Nc1c(C(N)=O)cnc2[nH]ccc12
Cc1n[nH]c(-c2nc(Nc3cn(C)cn3)ncc2F)c1N1CCOCC1
CC1CC(N(C)c2ncnc3[nH]ccc23)CCC1S(=O)(=O)N1CCOCC1
COc1ccc(OC)c(-c2cc(OC)cc3cnc(N)nc23)c1
CNc1ccc(-c2nc(-c3cc4c(o3)CCN(C(=O)CC#N)C4)ncc2C)cc1
O=C(Nc1cc(F)ccc1F)c1cnn2ccc(C3CCC(O)C3)nc12
Cc1cc(NC(=O)c2cnn3ccc(C4CCCC4)nc23)n(C)n1
Cc1cnc(Nc2cccc(N3CCOCC3)c2)nc1-c1cc2c(o1)CCNC2
CN(c1ncnc2[nH]ccc12)C1CN(C(=O)c2ccccn2)CC12CCC2
CCc1cc(O)c(F)cc1-c1cc(OC)cc2cnc(N)nc12
NC(=O)c1ccc2c(c1)ncn2C1CN(Cc2ccccc2)CCO1
O=C(C1CCCCC1)N1CCC(Nc2cnc3[nH]ccc3n2)C1
Cc1cc(-c2ccnc(NC3CCC(C)(N)C3(C)C)c2C(N)=O)ccn1
CC(C)(C)OC(=O)N1CCC(c2ncc(-c3cnc4[nH]ccc4n3)cn2)CC1
CN(c1ccc(-c2ncnc3[nH]ccc23)cn1)C1CCN(C(=O)OC(C)(C)C)C1
CN(C)CC(=O)N1CCC(c2ccccn2)C(N(C)c2ncnc3[nH]ccc23)C1
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(NC(C)C)nc3)c12
Cn1cc(-c2nn(C3CCCN(C(=O)C4CCCCC4)C3)c3ncnc(N)c23)cn1
CC(C)(C)OC(=O)C1CCCC(Nc2c(C(N)=O)cnn3cccc23)C1
Cc1ccc(NC(=O)CSc2nnc(-c3ccccn3)n2C)cc1
NC1CCC(NC(=O)c2cnn3ccc(-c4cccc(F)c4)nc23)C1
CN(C(=O)N1CCC(Nc2cccnc2)CC1)c1ncnc2[nH]ccc12
CCOC(=O)NC1CCC(CN(C)c2ncnc3[nH]ccc23)C1
CC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccccn3)CC2)cc1
Cc1cnc(Nc2ccc(N3CCC4(CCNC4=O)CC3)cc2F)nc1F
O=C(CN1CCCCC1)Nc1ncccc1-c1cnc2[nH]ccc2n1
O=C(O)c1ccc2c(c1)-c1cc(N3CCCc4ccccc43)nc(=O)n1CC2
CS(=O)(=O)N1CC=C(c2cccn3nc(Nc4ccccc4)nc23)CC1
CC1(NC(N)=O)CCC(c2cc3cc(-c4ncccn4)cnn3c2)C1(C)C
O=C(NC1CCC1O)c1cnn2c(F)cc(-c3ccc(F)cc3)nc12
CN1CCC(n2cc(C(N)=O)c(Nc3ccc(CC(F)(F)F)cc3)n2)C(C#N)C1
CN(c1ncnc2[nH]ccc12)C1(CS(=O)(=O)N2CCCC2)CCC(CO)CC1
N#CC1CN(C(=O)C2CCCN(c3ncncc3-c3cnc4[nH]ccc4n3)C2)C1
CC1CCCC(CS(=O)(=O)N2CCC(N(C)c3ncnc4[nH]ccc34)C2)C1C
CC(NC(=O)c1c[nH]c2ncc(-c3cncc(F)c3)nc12)C(=O)N1CCCCC1
Cc1ccc(Cl)cc1C(=O)Cc1cc(-c2ccnc(N)n2)[nH]c1F
CC(=O)Nc1cc(N2CCCC(C)C2)nc(-n2cnc3ccncc32)n1
Cc1cnc(Nc2ccc(N)nc2C)nc1-c1cnn(C(C)C)c1
CN(C)C(=O)c1nc2cccc(C3=CCN(C(=O)NCC(F)(F)F)CC3)n2n1
CS(=O)(=O)c1ccc(-c2cccn3nc(NC(=O)C4CCCC4)nc23)cc1
CN(c1ncnc2[nH]ccc12)C1CC(c2ccccn2)CN(S(C)(=O)=O)C1
CC(C)NC(=O)Cc1c[nH]c2ncc(-c3cccnc3OC(C)C)nc12
CC1(C)Oc2ccc(Oc3ccc(Nc4ncc(F)cn4)cc3)nc2NC1=O
CN(C(=O)Nc1cccnc1)C1CCCN(c2ncnc3[nH]ccc23)C1
CC(C)NC(=O)OC1CCN(c2ncccc2-c2cnc3cc[nH]c3n2)CC1
Cc1ccc(Nc2nn(C3CCC(C)(F)C3)cc2C(N)=O)cn1
O=c1cc(-c2nc(-c3c(F)cccc3F)[nH]c2N2CCOCC2)cc[nH]1
O=C(NC1CCCN(c2cccnc2)C1)c1c[nH]c2ncc(C3COC3)nc12
CC1(C)CN(n2cc(C(N)=O)c(Nc3cccc(C4CCCC(C#N)C4)c3)n2)C1
CC(C)(C)c1ccc(NC(=O)c2cnn3ccc(N)nc23)cc1
CC1(N)CCC(c2cc3cc(-c4ncccn4)cnn3c2C(N)=O)C1(C)C
Nc1nc2c(C(=O)Nc3cccc(C(F)(F)F)c3)cccn2n1
COC(=O)N1CCN(C(=O)c2c[nH]c3ncc(Oc4cccc(OC)c4)nc23)CC1
CC1CCN(C(=O)C2CCCC(NC(=O)c3cnc4[nH]ccc4n3)C2)C1
CN(C(=O)C1CCCCC1)C1CCN(c2c(C(N)=O)cnc3[nH]ccc23)C1
CC(=O)N1CCC(c2c[nH]c3ncc(-c4cnc(NC(C)C)nc4)nc23)CC1
CC(=O)N1CCC(N)C(c2cccc(-c3cnc4ccn(C)c4n3)n2)C1
CN(c1ccncc1C(=O)NCC(F)(F)F)c1ncnc2[nH]ccc12
COc1ccc(-c2ccnc(NC(=O)C3CCCN3)n2)cc1OC
COc1cc(C(C)(O)Cc2ccc(F)cc2Cl)cc2cnc(N)nc12
CC(=O)N1CCC(c2cnc(Nc3cnc4[nH]ccc4n3)nc2)CC1
Cc1cc(C(N)=O)nc(-c2cnn(C3CCC(C)(N)C3(C)C)c2)c1
CCCNC(=O)c1ccc(Nc2ncc(F)c(N3CCOCC3)n2)cc1
NC(=O)CN1CCC(c2ccncc2-c2cnc3[nH]ccc3n2)CC1
O=C(Nc1ccc(CF)c(F)c1)N1CCc2nc(Nc3cncnc3)ncc2C1
CC(NC(=O)c1cc(-c2ccccn2)cnc1N)C(F)(F)F
CC(=O)N1CC(Nc2ncccn2)CC(c2cnc3[nH]ccc3n2)C1
CC(C)n1cc(Nc2ncc(F)c(Nc3ccc(F)cn3)n2)cn1
CC(=O)NCCC1CCC(N(C)c2ncnc3[nH]ccc23)CC1
CCOC(=O)C1CCCC(n2c(=O)n(C)c3cnc4[nH]ccc4c32)C1
O=C(Nc1ccc(OC2CCNCC2)cc1)c1cnn2cccnc12
CCc1nnc(NC(=O)c2cnn3ccc(C4CCOC4)nc23)s1
Cn1cc(-c2cnc3[nH]ccc3n2)c(C2CCN(C(=O)CC#N)C2)n1
CC(C)NC(=O)c1cnc2[nH]cc(C3CCCN(C(=O)NC(C)C)C3)c2n1
Cc1cc(Nc2cnc3[nH]ccc3n2)nc(N2CCCC(C)C2)n1
CCCOC(=O)C1CCCCC1n1c(=O)[nH]c2cnc3[nH]ccc3c21
Cc1cc(Nc2nn(C3CCC(C)(N)C3(C)C)cc2C(N)=O)ccn1
CC1(O)CCN(c2nc(-c3cnn(CCC#N)c3)c3cc[nH]c3n2)CC1
N#CCC(=O)N1CCC(n2cc(-c3cnc4[nH]ccc4n3)cn2)CC1
CN(c1ncnc2[nH]ccc12)C1CCCCC1NC(=O)c1cccnc1
Cc1cc(F)ccc1-c1nc2c(C(=O)NC3CCC(O)C3)cnn2cc1F
CN(c1ncnc2[nH]ccc12)S(=O)(=O)CC1CCC(N2CCCC2)CC1
COC(=O)N1CCC(n2nc(-c3ccccc3)c3c(N)ncnc32)C1
CC(=O)N1CC(C#N)C1Nc1ncccc1-c1cnc2[nH]ccc2n1
CCNC(=O)c1c[nH]c2ncc(OC3CCCN(C(=O)NC(C)C)C3)nc12
CN(c1ncnc2[nH]ccc12)C1CN(C(=O)CC#N)CCC1(F)F
CCOC(=O)C1CCCC(NC(=O)c2cnc3[nH]cnc3c2)C1
Cc1ccc(NC(=O)C2CCCC(N(C)c3ncnc4[nH]ccc34)C2)nn1
Cn1cc(C(N)=O)c(-c2cnn3cc(C4CCC(C)(N)C4(C)C)cc3c2)n1
O=C1NCCC12CCN(Cc1cnc(Nc3ccc(F)cc3)nc1)CC2
CC1(N)CCC(Nc2cc(C(N)=O)nn3cccc23)C1(C)C
CN(C)C(=O)CN1CCC(c2ccc(-c3cnc4[nH]ccc4n3)nc2)CC1
COc1cccc(-c2cccc3nc(NC(=O)N4CCS(=O)(=O)CC4)nn23)c1
CCOC(=O)c1c[nH]c2ncnc(C3CCC(CS(=O)(=O)N4CCC4)C3)c12
CC(=O)N1CCCC(n2nc(-c3ccccn3)c3c(N)ncnc32)C1
CC(=O)N1CCCC(NC2=NC=C(C(F)(F)F)CN2c2cnc3cc[nH]c3n2)C1
COc1ccc(-c2nc(Nc3ccccc3N3CCOCC3)ncc2C)cn1
CC(=O)N1CCN(c2ncccc2Oc2cnc3[nH]ccc3n2)CC1
NC(=O)c1cn(C2CCCN(C(=O)C3CCC3)C2)nc1Nc1ccc(Cl)cc1
Cc1cncc(Nc2ccc(C3CCN(C(N)=O)CC3)cc2)n1
CC1(C)CN(C2CCCC(C#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)C1
CN(C)c1ccc(C(=O)Nc2cnnc(C3COCCO3)c2)cc1
CN(C)C1CC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C2COC2)C1
O=C(Nc1ncc2ccc(-c3ccc(O)cc3)n2n1)C1CCCC1
O=C(N1CCOCC1)N1CCN(c2ccc(-c3cnc4[nH]ccc4n3)cc2)CC1
CC(=O)C1(Nc2ccccn2)CCCN(c2cnc3ccn(C)c3n2)C1
N#CC1CCCCC1Nc1cnc2c(C(N)=O)cc(F)cc2c1
O=C(NC1CCSC1)c1sccc1NC(=O)c1cnn2cccnc12
N#Cc1ccc(CN2CCC(C(=O)c3cnn4ccc(N)nc34)CC2)cc1
CCn1cnc2c(NC(=O)C3CCCC3)nc(-c3cccc(OC)c3)nc21
CC1CCCN(S(=O)(=O)CCC(C)(C)N2CCN(c3cnc4cc[nH]c4n3)CC2)C1
COC(=O)c1c[nH]c2ncc(-c3ccc(OC(F)(F)F)cc3)nc12
O=C(C1Cc2ccc(Oc3cnc4[nH]ccc4n3)cc2C1)N1CCOCC1
CC(Nc1ncc(F)c(-c2cnn(C(C)C)c2)n1)c1ncc(Cl)cn1
Cc1ccc(-c2cnn3cc(C4CCC(C)(N)C4(C)CC(N)=O)cc3c2)cn1
COC(=O)N1CCC(Cn2nc(-c3ccccn3)c3c(N)ncnc32)C1
CNc1nc(Nc2cccc(C(=O)N3CCCCC3)c2)ncc1Cl
CC1CCCN(c2nc(Nc3cnc4[nH]ccc4n3)ncc2F)C1
COc1ccc(-c2cccc3nc(NC(=O)C4CCCN4)nn23)cc1F
CN1CCN(c2ccc(C(N)=O)c(NC3CCN(c4ccc(C#N)cn4)CC3)c2)CC1
N#CCCn1cc(-c2cc(-c3ccccc3Cl)nc(N)n2)cn1
Cc1cccc(NC(=O)CSc2nc(N)nc(C(F)(F)F)n2)c1C
CCn1cc(Nc2ncc(F)c(Nc3cc(C)nn3C)n2)cn1
CN1CCC(Cn2cc(-c3ccc(C#N)cn3)c3c(N)ncnc32)CC1
O=C(NC1CCN(Cc2cccc(Cl)c2)C1)c1cnc2[nH]ccc2n1
COC(=O)C1=C(C)N(c2ncnc3[nH]ccc23)C1c1cccc(Cl)c1
CS(=O)(=O)CCNc1nc(Nc2cccc3c2OC(F)(F)O3)ncc1Cl
CC(=O)N1CC(Nc2ncnc3[nH]ccc23)C(c2ccccn2)C1
CCN1CCOC2(CCN(Cc3ccc(Nc4nccc(C)n4)nc3)CC2)C1=O
N#Cc1ccc(-c2ccc(NC(=O)c3cccc(C#N)c3)cc2)nc1
NC(=O)c1cnc(N2CCSCC2)nc1Nc1ccccc1
Cc1cnc(C(N)=O)c(C2CCN(c3ccnc4[nH]ccc34)CC2)n1
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnn4cccc34)CC2)cn1
Cc1cc(-c2ccc(NC3CCC(C)(N)C3(C)C)nc2)ncc1C(N)=O
CC(=O)N1CCC(c2cncc(-c3cnc4[nH]ccc4n3)c2)C(O)C1
CS(=O)(=O)c1ccc(C(=O)Nc2cnnc(-c3ccccc3)c2)cc1
CC(C)NC(=O)c1c[nH]c2ncc(OCc3ccccn3)nc12
O=S(=O)(CCc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)C1
Cc1ccc(Cl)cc1-c1cc(N2CC(CO)C2)c2nc(N)ncc2c1
CN1CCN(c2nc(Nc3ccc4oc(=O)[nH]c4c3)ncc2Cl)CC1
Cc1cccc(-c2cc(C(N)=O)nc(NC(C)c3ccc(F)cc3)n2)n1
N#CCC1CCCN(c2ncc(-c3cnc4[nH]ccc4n3)cn2)C1
CC(C)NC(=O)c1c[nH]c2ncc(COC3CCN(C)CC3)nc12
N#CCC(=O)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12
CCNC(=O)C1CCN(c2ncc3ccc(-c4ccc(OC)cc4)n3n2)CC1
CS(=O)(=O)c1cccc(-c2nc(-c3ccccn3)cnc2N)c1
CCCC(=O)N1CCC(c2ccncc2Nc2ncnc3[nH]ccc23)C1
COc1ccc(Nc2ncc(C)c(NC3CCCN(C(C)=O)C3)n2)cn1
CN1CC(O)CC(c2cccc3nc(NC(=O)c4ccc(F)c(Cl)c4)nn23)C1
N#CC1CCN1C(=O)C1CCCCC1n1c(=O)[nH]c2cnc3[nH]ccc3c21
CC(C)NC(=O)c1c[nH]c2ncc(-c3cccnc3N3CCCC(F)C3)nc12
Cc1c[nH]c2ncc(-c3ccc(NC(=O)N4CCOCC4)cc3)nc12
CNC(=O)c1cnc2[nH]ccc2c1N1CCN(c2cccc(OC)c2)CC1
NC(=O)c1cccc(-c2nc(-c3ccc(CN4CCOCC4)cc3)c[nH]2)c1
Cc1cncc(Nc2ccnc(N3CCC(C(N)=O)CC3)c2)n1
NC(=O)c1cnc(Nc2ccc(F)c(Cl)c2)cc1CN1CCOCC1
O=S(=O)(C1CCC(Oc2ncnc3[nH]ccc23)C1)N1CCC(C2CCCCC2)C1
CN(c1cnc2ccc(F)cc2c1C(N)=O)C1CCN(C(=O)C2CCCCC2C#N)C1
CCNC(=O)c1ccc(Nc2ncc(F)c(-c3cc(C)n(C)n3)n2)cc1
CC(C)OC(=O)Nc1ccc2c(c1)CC(c1cnc3cc[nH]c3n1)C2
CC(C)(C)OC(=O)N1CCCC(NC(=O)c2c[nH]c3nccnc23)C1
CC1CC(CO)CN(c2cnc3[nH]cc(C(=O)NC(C)C)c3n2)C1
CC(=O)N1CCCC(Nc2c(-c3cncc(F)c3)cnc3[nH]ccc23)C1
CC(Oc1nc(-c2ccccn2)cnc1N)c1ccccc1F
COc1ccccc1CNc1nc(Nc2cnn(C)c2)ncc1Cl
CC1(C)Oc2c(-c3ncc(F)cn3)cc(Nc3ccccc3)nc2NC1=O
CCOC(=O)C1CCN(C(c2cnc3[nH]ccc3c2)c2ccc(C)cn2)C1
NC(=O)c1nc(-c2ccc(Cl)cc2)sc1NCCN1CCOCC1
Cc1ccncc1-n1cc2c(n1)C(C(N)=O)=C2NC1CCC(C)(N)C1(C)C
CCNC(=O)c1cc2c(-c3cccc(Cl)c3)nc(N)nc2s1
CC(C)n1cc(-c2nc3c(cc2Nc2cn(C)cn2)CNC3=O)cn1
CC(Oc1cc(-c2cnn(C3COCCN3)c2)cnc1N)c1ccccc1
CC1(N)CCC(c2nn3cc(-c4ccncc4)cc3cc2C(N)=O)C1(C)C
CN1CC(O)CC(n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)C1
COc1cccc(-c2nc3c(cc2-c2nc(OC)ncc2F)OC(C)(C)C(=O)N3)c1
NC(=O)c1ccc(-c2ccnc(Nc3cnn(C4CCCCC4)c3)n2)cc1
COc1cccc(Nc2nccc(Nc3ncc(F)c(OC)n3)n2)c1
COc1ccc(C(=O)Nc2sc(-c3ccccn3)cc2C(N)=O)cc1
COc1cc(OCc2ccccc2Cl)c2nc(N)ncc2c1
N#Cc1ccc(-c2ccc(CN3CCC(NC(N)=O)CC3)cc2)nc1
CCNC(=O)c1ccc(Nc2nc(C)cc(-c3ccccn3)n2)cc1
CC(C)(C)OC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1
Cc1c(CN2CCNCC2)cccc1Nc1ncccc1C(N)=O
CC1CCCN(Cc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)C1
CC(NCC(F)(F)F)c1ccc(NC(=O)c2cnn3cccnc23)cc1
CC1CC(CO)CN(c2ncccc2-c2cnc3[nH]ccc3n2)C1
CC(C)C(C)Nc1c(C(N)=O)cnn(C)c1=NC(=O)c1ccccc1
CC(=O)N1CCC(Nc2nc3c(-c4cccc5c4OC(F)(F)O5)cccn3n2)C1
Cc1cnc(Nc2cccnc2OC2CCCN(S(C)(=O)=O)C2)nc1F
Cc1cnc(N2CCC(C(=O)N3CC(C#N)C3)CC2)nc1Nc1ccc(OC(F)F)nc1
N#CCC(=O)N1CC(F)(F)C12CCCN(C(=O)c1c[nH]c3ncc(Cl)cc13)C2
