raw_smiles,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
C[C@H](NCC(F)(F)F)c1ccc(NC(=O)c2c[nH][n+]3cccnc23)cc1,C[C@H](NCC(F)(F)F)c1ccc(NC(=O)c2c[nH][n+]3cccnc23)cc1,364.14,339.1220956035403,1.0737725577920099,6,3,73.91,7,3,9,9,1,17,0.4117647058823529,1,0,0.61,3.433,0.235,38.0,-1.214,['-'],['-'],['-'],['-'],0,0,0,0,-3.2038320666473417,2.122886196113396,1.8384214967147294,167.20558281997185,300.31978698984796,8.286199455552438,4.290591257524989,-5.528669613965012,-4.88826865472355,0.3921789526939392,0.08749629557132721,0.06476299464702606,0.002101898193359375,0.023468017578125,0.3144102096557617,0.9635819122195244,0.12074759602546692,0.22018101811408997,0.10142705589532852,0.6292102932929993,0.012879463844001293,0.375725656747818,83.22452927413732,0.5000083154075795,14.229166716660277,0.013423480093479156,0.23951098322868347,0.3023613393306732,0.001443170360289514,0.00017855982878245413,0.0004925223765894771,0.00018223989172838628,0.01732069067656994,1.944002724485472e-05,0.0549967885017395,0.008499814197421074,6.920971795665309e-09,0.9083361625671387,0.04548201337456703,4.8480078561672535,1.360008818129037,0.9770451829987854,3.4848432963071754,5.027019936102034,4.344266077828636,0.669171154499054,0.4087146818637848,0.48345234990119934,0.061359718441963196,0.9017625451087952,0.9758351445198059,0.5279067158699036,0.0048299552872776985,3.517109144013375e-05,0.7618250250816345,0.8257375359535217,0.8632885217666626,0.8892104029655457,0.23432834446430206,0.04498383030295372,0.9047251343727112,0.9999642372131348,0.054553110152482986,0.02119273878633976,0.6259649991989136,0.6998010873794556,0.013738359324634075,0.000383030972443521,0.020977074280381203,0.42319780588150024,0.00886886939406395,0.0006466040504164994,0.9392001628875732,0.0013470593839883804,0.0018099077278748155,0.48553845286369324,0.2472781389951706,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-1 atom-0' d='M 62.4,89.8 L 58.7,74.5 L 61.1,74.1 Z' style='fill:#000000;fill-rule:evenodd;fill-opacity:1;stroke:#000000;stroke-width:0.5px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='bond-1 atom-1 atom-2' d='M 62.4,89.8 L 57.4,93.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 57.4,93.8 L 52.4,97.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 48.0,98.8 L 41.8,96.4' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 41.8,96.4 L 35.6,94.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 35.6,94.1 L 23.5,104.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 23.5,104.0 L 18.3,108.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 18.3,108.1 L 13.2,112.3' style='fill:none;fill-rule:evenodd;stroke:#33CCCC;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-4 atom-6' d='M 23.5,104.0 L 19.4,99.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-4 atom-6' d='M 19.4,99.0 L 15.4,94.1' style='fill:none;fill-rule:evenodd;stroke:#33CCCC;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-4 atom-7' d='M 23.5,104.0 L 27.5,108.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-4 atom-7' d='M 27.5,108.9 L 31.5,113.8' style='fill:none;fill-rule:evenodd;stroke:#33CCCC;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-1 atom-8' d='M 62.4,89.8 L 77.0,95.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 77.0,95.3 L 89.2,85.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 79.5,96.3 L 89.6,88.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 89.2,85.5 L 103.8,91.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 103.8,91.0 L 106.3,106.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 101.7,92.7 L 103.7,105.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 106.3,106.5 L 112.5,108.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 112.5,108.9 L 118.7,111.2' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 123.1,110.3 L 128.1,106.2' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 128.1,106.2 L 133.1,102.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 134.3,102.7 L 133.2,96.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 133.2,96.0 L 132.2,89.4' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 132.0,103.0 L 130.9,96.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-13 atom-14' d='M 130.9,96.4 L 129.9,89.7' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-13 atom-15' d='M 133.1,102.2 L 147.7,107.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 147.7,107.8 L 151.8,122.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 150.4,108.8 L 153.6,120.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 151.8,122.9 L 158.5,123.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 158.5,123.2 L 165.2,123.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-17 atom-18' d='M 168.4,120.9 L 171.9,111.8' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 177.9,107.1 L 182.8,105.3' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 182.8,105.3 L 187.6,103.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 177.1,104.9 L 181.3,103.3' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 181.3,103.3 L 185.5,101.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-19 atom-20' d='M 187.6,103.4 L 190.0,87.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-20 atom-21' d='M 190.0,87.9 L 177.8,78.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-20 atom-21' d='M 187.5,88.9 L 177.4,80.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-21 atom-22' d='M 177.8,78.1 L 171.6,80.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-21 atom-22' d='M 171.6,80.5 L 165.4,82.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-22 atom-23' d='M 162.8,86.5 L 161.8,92.8' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-22 atom-23' d='M 161.8,92.8 L 160.8,99.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-22 atom-23' d='M 165.1,86.8 L 164.2,92.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-22 atom-22 atom-23' d='M 164.2,92.5 L 163.3,98.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-23 atom-11 atom-24' d='M 106.3,106.5 L 94.1,116.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-24 atom-24 atom-25' d='M 94.1,116.4 L 79.5,110.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-24 atom-24 atom-25' d='M 93.7,113.7 L 81.6,109.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-25 atom-25 atom-8' d='M 79.5,110.8 L 77.0,95.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-26 atom-23 atom-15' d='M 160.8,99.2 L 147.7,107.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-27 atom-23 atom-18' d='M 160.8,99.2 L 165.8,103.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-27 atom-23 atom-18' d='M 165.8,103.2 L 170.8,107.3' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 62.1,90.0 L 62.4,89.8 L 63.1,90.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 35.9,94.2 L 35.6,94.1 L 35.0,94.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 88.6,86.0 L 89.2,85.5 L 89.9,85.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 103.1,90.8 L 103.8,91.0 L 103.9,91.8' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 132.8,102.4 L 133.1,102.2 L 133.8,102.5' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 151.6,122.1 L 151.8,122.9 L 152.1,122.9' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 187.3,103.5 L 187.6,103.4 L 187.7,102.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 189.9,88.7 L 190.0,87.9 L 189.4,87.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 178.4,78.6 L 177.8,78.1 L 177.5,78.2' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 94.7,115.9 L 94.1,116.4 L 93.4,116.1' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 80.2,111.1 L 79.5,110.8 L 79.4,110.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-2' d='M 49.3 97.4L 50.7 99.8Q 50.9 100.0, 51.1 100.4Q 51.3 100.8, 51.3 100.9L 51.3 97.4L 51.9 97.4L 51.9 101.9L 51.3 101.9L 49.8 99.3Q 49.6 99.0, 49.4 98.7Q 49.2 98.3, 49.1 98.2L 49.1 101.9L 48.6 101.9L 48.6 97.4L 49.3 97.4' fill='#0000FF'/><path class='atom-2' d='M 48.5 102.3L 49.1 102.3L 49.1 104.2L 51.4 104.2L 51.4 102.3L 52.0 102.3L 52.0 106.7L 51.4 106.7L 51.4 104.7L 49.1 104.7L 49.1 106.7L 48.5 106.7L 48.5 102.3' fill='#0000FF'/><path class='atom-5' d='M 10.0 111.6L 12.6 111.6L 12.6 112.1L 10.6 112.1L 10.6 113.5L 12.4 113.5L 12.4 114.0L 10.6 114.0L 10.6 116.1L 10.0 116.1L 10.0 111.6' fill='#33CCCC'/><path class='atom-6' d='M 12.3 89.6L 14.9 89.6L 14.9 90.1L 12.9 90.1L 12.9 91.4L 14.7 91.4L 14.7 92.0L 12.9 92.0L 12.9 94.0L 12.3 94.0L 12.3 89.6' fill='#33CCCC'/><path class='atom-7' d='M 32.0 113.9L 34.7 113.9L 34.7 114.4L 32.6 114.4L 32.6 115.7L 34.4 115.7L 34.4 116.2L 32.6 116.2L 32.6 118.3L 32.0 118.3L 32.0 113.9' fill='#33CCCC'/><path class='atom-12' d='M 119.9 109.9L 121.4 112.2Q 121.5 112.4, 121.8 112.9Q 122.0 113.3, 122.0 113.3L 122.0 109.9L 122.6 109.9L 122.6 114.3L 122.0 114.3L 120.4 111.7Q 120.2 111.4, 120.0 111.1Q 119.9 110.7, 119.8 110.6L 119.8 114.3L 119.2 114.3L 119.2 109.9L 119.9 109.9' fill='#0000FF'/><path class='atom-12' d='M 119.2 114.7L 119.8 114.7L 119.8 116.6L 122.0 116.6L 122.0 114.7L 122.6 114.7L 122.6 119.2L 122.0 119.2L 122.0 117.1L 119.8 117.1L 119.8 119.2L 119.2 119.2L 119.2 114.7' fill='#0000FF'/><path class='atom-14' d='M 128.5 86.7Q 128.5 85.7, 129.1 85.1Q 129.6 84.5, 130.6 84.5Q 131.5 84.5, 132.1 85.1Q 132.6 85.7, 132.6 86.7Q 132.6 87.8, 132.1 88.4Q 131.5 89.0, 130.6 89.0Q 129.6 89.0, 129.1 88.4Q 128.5 87.8, 128.5 86.7M 130.6 88.5Q 131.2 88.5, 131.6 88.1Q 132.0 87.6, 132.0 86.7Q 132.0 85.9, 131.6 85.4Q 131.2 85.0, 130.6 85.0Q 129.9 85.0, 129.5 85.4Q 129.2 85.9, 129.2 86.7Q 129.2 87.6, 129.5 88.1Q 129.9 88.5, 130.6 88.5' fill='#FF0000'/><path class='atom-17' d='M 166.4 121.4L 167.9 123.8Q 168.0 124.0, 168.3 124.4Q 168.5 124.9, 168.5 124.9L 168.5 121.4L 169.1 121.4L 169.1 125.9L 168.5 125.9L 166.9 123.3Q 166.7 123.0, 166.5 122.7Q 166.4 122.3, 166.3 122.2L 166.3 125.9L 165.7 125.9L 165.7 121.4L 166.4 121.4' fill='#0000FF'/><path class='atom-17' d='M 169.9 121.4L 170.6 121.4L 170.6 123.3L 172.8 123.3L 172.8 121.4L 173.4 121.4L 173.4 125.9L 172.8 125.9L 172.8 123.8L 170.6 123.8L 170.6 125.9L 169.9 125.9L 169.9 121.4' fill='#0000FF'/><path class='atom-18' d='M 172.0 106.8L 173.5 109.2Q 173.6 109.4, 173.8 109.8Q 174.1 110.2, 174.1 110.3L 174.1 106.8L 174.7 106.8L 174.7 111.2L 174.1 111.2L 172.5 108.7Q 172.3 108.4, 172.1 108.0Q 171.9 107.7, 171.9 107.6L 171.9 111.2L 171.3 111.2L 171.3 106.8L 172.0 106.8' fill='#0000FF'/><path class='atom-18' d='M 175.5 107.6L 176.3 107.6L 176.3 106.8L 176.6 106.8L 176.6 107.6L 177.4 107.6L 177.4 107.9L 176.6 107.9L 176.6 108.7L 176.3 108.7L 176.3 107.9L 175.5 107.9L 175.5 107.6' fill='#0000FF'/><path class='atom-22' d='M 162.2 81.5L 163.7 83.9Q 163.8 84.1, 164.1 84.5Q 164.3 84.9, 164.3 85.0L 164.3 81.5L 164.9 81.5L 164.9 86.0L 164.3 86.0L 162.7 83.4Q 162.5 83.1, 162.3 82.7Q 162.2 82.4, 162.1 82.3L 162.1 86.0L 161.5 86.0L 161.5 81.5L 162.2 81.5' fill='#0000FF'/></svg>","[(3,)]",['-'],['-'],['-'],"[(11, 12), (11, 12), (11,), (15, 13, 14, 12, 11)]","[(3, 4, 5)]","[(12, 11, 10, 9, 8, 25, 24)]","[(11, 12)]",0.528,0.005,0.175,0.528,0.005,0.152,0.123
