Time (ns),RMSD_Mean,RMSD_StdDev,rGyr_Mean,rGyr_StdDev,SASA_Mean,SASA_StdDev
6.4,6.096333333333334,1.19532018025855,5.200666666666667,0.024378952670968814,203.273,16.770462158211384
6.6,5.585666666666666,1.0659105653540233,5.071000000000001,0.08524670081592577,180.97933333333333,19.66512563736458
6.8,4.999333333333333,0.597389599284532,5.058666666666666,0.03308070938376818,156.806,14.744286181433125
7.0,5.496666666666667,0.8635058386214499,5.116333333333333,0.12508530422608952,183.02266666666665,58.32693873617348
7.2,5.166,0.6481604739568743,5.175,0.06655073252789974,186.5666666666667,50.96091453588066
7.4,5.160666666666667,0.7323307540540226,5.071000000000001,0.04550824101193118,171.86533333333333,63.29615667900645
7.6,5.647333333333333,1.3792513669862114,5.030666666666667,0.01582192571507428,181.47433333333333,35.74578414769122
7.8,5.895333333333333,1.2642410107781403,5.156,0.022271057451319867,201.53166666666667,59.26798442104585
8.0,6.191,1.9117332449900013,5.155,0.028583211855912706,216.41866666666667,57.510813603472286
8.2,5.945333333333333,1.6120286391169776,5.096333333333333,0.06467096205665548,214.02966666666666,55.35591293920942
8.4,5.7796666666666665,1.4132746843177133,5.141333333333333,0.08730597535869639,210.84733333333335,69.26435848496203
8.6,5.690666666666666,1.1996234131315267,5.110666666666667,0.06994521665799142,203.684,59.880466456099
8.8,5.627,0.9387528961340147,5.165666666666667,0.07239014665915067,205.98266666666666,63.811905992011646
9.0,5.6176666666666675,1.1112471972218125,5.111999999999999,0.0960156237286408,225.001,41.2509037355547
9.2,5.8999999999999995,1.8817074692948426,5.137,0.11889911690168242,222.655,52.00721000015287
9.4,5.68,1.6903159467981128,5.130333333333334,0.17613725708473313,211.88133333333334,42.69662364090789
9.6,5.482,1.797957452221826,5.157,0.09070281142280004,221.23866666666666,62.402936327815006
9.8,5.931666666666666,1.6826747556593737,5.157,0.01670329308848982,216.77633333333333,43.701930590459426
10.0,5.866666666666667,1.9390261301316527,5.1419999999999995,0.08296384754819415,228.39033333333336,57.59006800077019
10.2,5.476666666666667,1.716544882411565,5.022333333333333,0.12269610154089386,218.0053333333333,56.99126805338984
10.4,6.2956666666666665,1.2230062687220098,5.127666666666666,0.03247049943153533,229.06066666666666,70.5697995344562
10.6,6.9159999999999995,1.778907248846887,5.146,0.0568242905807017,236.46033333333335,114.84389831564118
10.8,6.635000000000001,1.444287713719119,5.118333333333333,0.060086049406940706,231.092,105.14632431521323
11.0,6.497,1.993793118655995,5.1626666666666665,0.03178574103797699,234.827,76.50669877206832
11.2,6.6193333333333335,0.8409009057750702,5.075666666666667,0.10598742063723095,198.17033333333333,77.55331282629602
11.4,6.545333333333333,1.363188297093741,5.059666666666667,0.07579797710581307,248.94066666666666,39.10417657147804
11.6,6.317,0.757714985994074,5.136333333333333,0.0497426711519732,234.345,41.75099534142869
11.8,6.162,1.3420793568191116,5.101666666666667,0.08473684755366656,230.41533333333334,16.927043874620683
12.0,6.291999999999999,1.1386601775771383,5.158333333333332,0.03464582706955243,230.62233333333336,57.6401066735076
12.2,6.464333333333333,1.6069979257402092,5.073666666666667,0.042027768598075006,229.8903333333333,42.161233192748675
12.4,5.9813333333333345,1.4402757837766118,5.094,0.08750428560933426,203.75666666666666,21.651540599535473
12.6,6.193666666666666,1.3096687876456907,5.156333333333333,0.10556672455529365,208.97300000000004,14.847614656907007
12.8,5.9639999999999995,0.8561798876404423,5.092666666666666,0.10608644274049996,204.963,17.980294296812833
13.0,5.777666666666666,1.304567872260134,5.1626666666666665,0.04823207784590382,195.01233333333334,11.738601123359343
13.2,5.932666666666667,1.4408408424712749,5.102,0.0617980582219215,201.95766666666668,12.896838152560244
13.4,6.257666666666666,1.5535460512431982,5.132000000000001,0.04821825380496476,193.92100000000002,27.41364499660707
13.6,6.103999999999999,1.4087508651283946,5.142666666666667,0.10080839912097278,201.64333333333335,25.10900972426698
13.8,5.773333333333333,1.2564451175174085,5.068666666666666,0.09263548636096922,188.14866666666668,31.946946291208064
14.0,6.2059999999999995,1.717483915499647,5.0776666666666666,0.12381168496282324,202.13366666666664,59.688528046294905
14.2,6.521000000000001,1.8782300178625624,5.1819999999999995,0.02100000000000029,209.96900000000002,63.777760638015494
14.4,6.493666666666666,2.049117452303146,5.134666666666667,0.014571661996262595,197.98833333333332,60.77176161946708
14.6,6.003666666666667,1.1348591689427079,5.005666666666667,0.15196161796102767,202.48666666666668,32.24140856621083
14.8,6.577999999999999,1.5014736094916885,5.119,0.07092954250522132,216.311,54.042689246557664
15.0,6.611999999999999,1.8710293958139728,5.092333333333333,0.04282911782109604,211.255,48.51255853900101
15.2,6.532333333333334,1.7679288258675276,5.1386666666666665,0.052386384999667,202.98733333333334,44.403562935121926
15.4,6.6723333333333334,1.552308710705874,5.131666666666667,0.055590766619406505,212.19899999999998,59.736132792473256
15.6,6.866333333333333,2.063300834423651,5.134333333333333,0.10789501069712791,226.27266666666665,53.247500798942035
15.8,6.763999999999999,1.8276873364993262,5.126333333333332,0.04428694314731281,208.96266666666668,45.575856792092615
16.0,6.367333333333334,1.8846432907405413,5.072333333333333,0.09614745619793225,200.46566666666664,52.64317980834112
16.2,6.689333333333334,2.1438519849405027,5.0969999999999995,0.04309292285283028,224.66466666666665,60.2301082294672
16.4,6.559333333333334,2.149549332612149,5.1579999999999995,0.023388031127052854,219.135,83.73664420670319
16.6,6.558,1.457566121999273,5.173333333333333,0.05559076661940636,191.30633333333333,57.00126228719267
16.8,6.719,1.4985232730925473,5.0953333333333335,0.03265475973473584,219.4556666666667,66.4144345781347
17.0,6.692,1.3521394158887607,5.18,0.06527633568147025,225.25300000000001,49.43567041115149
17.2,6.3180000000000005,0.9202494227110386,5.136,0.0958488393252628,197.124,26.263615668829765
17.4,5.921,1.3047785252677941,5.088666666666667,0.06767815994346564,183.65566666666666,7.330064551784892
17.6,6.295999999999999,1.4052697249994395,5.0360000000000005,0.03404408906109853,193.17999999999998,31.730029924347686
17.8,6.4879999999999995,1.6970583372412393,5.049,0.14636939570825577,186.294,23.875817410090914
18.0,6.793666666666667,1.6961528036510547,5.0809999999999995,0.10278132126023669,187.3803333333333,38.00820565790147
18.2,6.295333333333333,1.7076780531860607,5.019000000000001,0.08774394566008523,194.84533333333331,30.327787956481966
18.4,6.508333333333333,2.066902594060333,5.069333333333333,0.06305817419917367,197.91166666666663,25.40889720813032
18.6,6.536666666666666,1.7286620066783827,5.11,0.10369667304209938,206.167,25.34946995501089
18.8,6.667999999999999,1.9385737024936662,5.031333333333333,0.1600760236054523,209.908,33.470354539502566
19.0,6.759333333333333,1.0844926617240582,5.134666666666667,0.0490849603578663,225.836,34.121689465792855
19.2,6.732333333333333,1.305276343665713,5.054666666666667,0.1109339142612994,219.643,15.431608114516125
19.4,6.751333333333332,1.5564579446079916,5.025666666666667,0.1391629740029055,211.30100000000002,22.640538045726736
19.6,6.6593333333333335,1.72163013836693,5.019666666666667,0.10480617030181638,220.34833333333333,18.203182807776592
19.8,6.361000000000001,1.604209150952581,5.086666666666667,0.07952567719506272,218.76766666666666,13.90263073426513
20.0,6.276,1.3440204611537727,5.132000000000001,0.12004998958767146,205.33266666666665,43.84219065390476
20.2,5.735666666666667,1.422344660528289,5.0793333333333335,0.04660829682935591,186.69899999999998,12.734939497304264
20.4,6.225666666666666,1.1356695528776553,5.104333333333333,0.10042078138181022,227.1833333333333,18.717354843388886
20.6,6.527,1.553952058462551,5.110333333333333,0.12464482874685723,228.44899999999998,18.55585955971859
20.8,6.415666666666667,1.6995412126021934,5.110333333333334,0.11377756076368198,240.15200000000002,5.3745624007913415
21.0,6.425,1.314503328257483,5.001,0.10129659421717979,243.60266666666666,30.517600189617372
21.2,6.277333333333334,0.8112584873721402,5.091,0.08674675786448725,243.05066666666667,43.29084670381642
21.4,6.658666666666666,1.2087813422341251,5.06,0.11957842614786349,258.38366666666667,72.32172430420431
21.6,5.911666666666666,0.8041233321657401,5.094666666666666,0.029737742572920934,225.97000000000003,30.41764862707174
21.8,5.953333333333333,0.526226503830179,5.093333333333334,0.13257576450216463,226.03366666666668,44.91573366130552
22.0,6.042000000000001,0.6168662740010996,5.081666666666666,0.024006943440040996,211.33033333333333,29.089062211307766
22.2,6.102333333333333,0.8588843538761973,5.036666666666666,0.1366174708202922,215.81166666666664,34.90709528639318
22.4,5.984999999999999,0.320354491150038,5.094333333333334,0.11329754336848342,219.38,49.52307226939784
22.6,5.955666666666667,0.8034956959021826,5.047,0.12061094477699742,202.10266666666666,31.86999473381403
22.8,5.844,0.24594104984731585,5.091666666666667,0.12522513059818838,224.46166666666667,49.02722246194795
23.0,6.131666666666667,0.8521885550354064,5.121666666666667,0.017009801096230737,211.056,31.157709270740682
23.2,5.955333333333333,0.7813893609035979,5.114,0.15171354586852162,210.47766666666666,52.96162988743204
23.4,6.033,0.6540833280248013,5.099666666666667,0.10464384039843576,206.689,56.58109725871354
23.6,5.986,0.8806128547778531,5.110666666666667,0.1432352377501195,221.89866666666663,52.41243189676789
23.8,5.956666666666667,0.6747364917753694,5.087666666666666,0.12132738080636787,219.41866666666667,42.288828658799865
24.0,5.815666666666666,0.9214077996920438,5.025333333333333,0.13460064388157028,214.39233333333334,43.737035568649745
24.2,6.019000000000001,0.999015515395031,5.071333333333333,0.10276348248932266,210.6293333333333,34.81760491954227
24.4,5.937333333333332,0.8830834237677283,5.116333333333333,0.1383485935357978,233.18366666666665,48.79696188630326
24.6,5.960333333333334,0.6928653067756627,5.042666666666666,0.16557274332852395,219.12700000000004,47.189386486793836
24.8,6.354333333333333,1.1715486901248848,5.172999999999999,0.013076696830622006,239.03266666666664,14.003557845538147
25.0,6.335333333333334,1.3315090436543542,4.997333333333334,0.16310221743843117,241.57000000000002,38.290293339174106
25.2,6.280666666666666,1.3074575837606868,5.081666666666667,0.09029027263960028,231.58466666666666,10.0629041699369
25.4,6.179333333333333,1.3085283081895223,5.141666666666667,0.10424170630478669,233.24433333333332,18.19523207692975
25.6,6.584333333333333,2.0554688840586546,5.057333333333333,0.11082568895943472,227.21766666666667,17.905106124604046
25.8,6.710333333333334,1.364183760837715,5.036666666666666,0.13396019309232637,239.24066666666667,18.286660283751484
26.0,6.412,2.120660038761517,5.0696666666666665,0.13275666963785043,220.40066666666667,26.09704612275752
26.2,6.516000000000001,1.6125870519137877,5.0489999999999995,0.18484317677425904,243.53466666666668,19.19311106447659
26.4,6.878,2.069703118807139,5.193333333333333,0.07836027905344249,269.815,48.96714375987229
26.6,6.724333333333334,1.3048257865835324,5.118666666666667,0.07642861593234135,218.33133333333333,43.308570841501265
26.8,6.485666666666667,1.230863247210401,5.157666666666667,0.10364522822268907,246.76833333333335,34.047621507725516
27.0,6.757666666666666,1.705244948191706,5.186,0.07547847375245453,258.25466666666665,8.676471652309665
27.2,6.265666666666667,1.5162560249948995,5.0986666666666665,0.13100127225845326,238.16733333333332,47.893732631037786
27.4,7.079666666666667,2.4232718240703686,5.125000000000001,0.09614052215377245,241.37966666666668,29.744242423254494
27.6,6.784666666666666,1.88961539296581,5.137666666666667,0.04272391992003197,261.0033333333334,23.58878759778327
27.8,6.9366666666666665,1.8642050137614514,5.088666666666666,0.144918367825936,257.32766666666663,13.839378755324725
28.0,6.774333333333334,2.1426111017478964,5.0743333333333345,0.10818656724997493,237.79533333333333,24.71987367146792
28.2,6.526666666666666,1.0765827108649544,5.136666666666667,0.05063924696649131,234.8546666666667,20.991455936483632
28.4,6.424666666666667,1.5338338675793195,5.152333333333334,0.11987632515777825,228.75666666666666,24.98614280623029
28.6,6.255333333333334,0.8643710622952007,5.114,0.14747203124660616,228.01666666666665,20.349962219457144
28.8,6.575333333333333,1.157309523564605,5.069999999999999,0.09033825324855448,249.14066666666668,25.681043637931328
29.0,6.437,1.4927447872962074,5.118666666666667,0.06001111008249518,221.6743333333333,48.96176939545112
29.2,6.185666666666667,1.1311950907484234,5.148666666666666,0.02138535324312746,237.15633333333335,15.420715493560385
29.4,6.338,0.8366307429206747,5.071666666666666,0.11612206221615837,224.7206666666667,43.237366274246334
29.6,6.451333333333333,1.196658820772794,5.179666666666666,0.08264583070750352,223.37466666666668,23.052432546985873
29.8,6.473,0.927514420373074,5.168666666666667,0.07595612768785247,230.15233333333336,22.167404185725793
30.0,6.635666666666666,0.9556423668576718,5.099333333333333,0.04843896503160794,258.20866666666666,29.881645291605583
30.2,6.655666666666666,0.6216078613831502,5.050333333333334,0.1959447200955753,256.5453333333333,36.24487738058073
30.4,6.585000000000001,1.2347108973358905,5.168,0.06579513659838371,230.857,32.87917523296472
30.6,6.227333333333333,1.4570457554014333,5.148666666666666,0.062067167917775286,217.8033333333333,14.347913169981663
30.8,6.947666666666667,1.470116435298012,5.115333333333333,0.09562600761996362,241.98799999999997,29.591217599145878
31.0,6.940333333333334,1.7810424849883102,5.090666666666667,0.05524792605458897,196.867,34.659781837166825
31.2,6.867999999999999,0.8584526777871917,5.1273333333333335,0.0438444219181113,221.439,40.571869910074405
31.4,6.724666666666667,1.376591563730264,5.082,0.0723947511909531,204.34833333333333,7.5863286465413085
31.6,6.781333333333333,1.835651746201695,5.071333333333333,0.08715694655811024,205.84433333333334,54.151915684796734
31.8,6.499333333333333,1.6685042203522689,4.978666666666666,0.08295380240431013,172.70333333333335,56.03477285876452
32.0,6.325333333333333,1.4813764995210819,5.0440000000000005,0.10188719252192588,179.10699999999997,55.466047209080976
32.2,6.567666666666667,1.5065126396195065,4.992666666666666,0.11747481999702418,176.91933333333336,52.18354952792434
32.4,6.547666666666667,1.8295546817008053,4.991,0.16595481312694757,170.19866666666667,51.7473796953366
32.6,6.578333333333333,2.301786769736357,5.0776666666666666,0.08918706931687671,158.48,72.01586102380503
32.8,6.359999999999999,1.443849368874745,5.001666666666667,0.1271586935027774,170.64700000000002,54.40283761900661
33.0,7.004333333333334,1.9006252479995454,5.073333333333333,0.08294777473406595,187.12466666666668,62.37840184978559
33.2,6.426666666666667,1.3253717717430586,5.073666666666667,0.0895116379770436,205.04099999999997,28.54881006276795
33.4,6.698333333333333,1.4195824503470498,5.057666666666666,0.14958720979192477,199.55666666666664,19.721580066854
33.6,6.500666666666667,0.9062606321215401,5.1066666666666665,0.044881324995295555,205.2976666666667,29.111600339612604
33.8,6.966,1.5386786539105557,5.123666666666666,0.10500634901439689,203.86599999999999,29.49829176410051
34.0,6.884333333333333,1.3404746671732868,5.082666666666667,0.0988955678144036,193.413,29.03998875688487
34.2,6.9126666666666665,1.4502007906953207,5.065333333333334,0.19876954830489807,186.87700000000004,4.314059920770683
34.4,6.749666666666667,1.1168555561635234,5.073666666666667,0.12076561320729234,203.19266666666667,30.070445462834982
34.6,6.8406666666666665,1.1652507598509998,5.089333333333333,0.02569695182961076,210.08966666666666,44.08103356698132
34.8,6.7683333333333335,1.8333838477889273,5.146,0.05467174773134636,186.66866666666667,57.62576924721555
35.0,6.808333333333333,1.940939033904294,5.028,0.1815020661039425,196.35399999999996,42.02410518975985
35.2,6.945666666666667,2.2318356420967325,5.074333333333333,0.17538624043331721,197.34400000000002,43.80906756597314
35.4,6.413,2.4020268524727197,5.103666666666666,0.1756853247523349,219.28900000000002,35.094554036203405
35.6,6.418333333333333,2.646307679264324,5.117333333333334,0.08088469158829317,200.00199999999998,54.77256710251947
35.8,6.635666666666666,2.4977528567360974,5.103000000000001,0.035679125549822735,226.83,37.58601336933727
36.0,6.447333333333333,2.0764730514344105,5.050999999999999,0.1430419518882483,199.00866666666664,22.525072748680163
36.2,6.902333333333334,1.586591419784354,5.089333333333333,0.07721614684334699,210.45666666666668,63.13229728382561
36.4,7.4606666666666674,1.9823991357275497,5.139666666666667,0.019502136635079947,257.425,45.18076740162787
36.6,7.579,2.065439178479967,5.092,0.07078841713161846,230.21366666666665,59.83944201221576
36.8,7.168666666666667,1.6499082802790381,5.09,0.08022468448052623,219.9506666666667,50.178127848030904
37.0,7.4239999999999995,2.1990268302137648,5.101333333333334,0.03370954365359081,232.29166666666666,47.15912707348742
37.2,7.479333333333334,1.6707322745830147,5.097666666666666,0.06451614784945985,229.23266666666666,67.15727268385258
37.4,7.253333333333333,1.8450079493957021,5.052333333333333,0.16500404035457225,207.85866666666666,25.169582382974358
37.6,6.7860000000000005,2.1930159598142467,5.117666666666667,0.06261256529909419,210.78933333333336,54.138047215736655
37.8,7.160333333333334,2.1819638707671887,5.099333333333333,0.1252211377257583,227.802,29.339638153869593
38.0,7.059666666666666,2.1567063623343192,5.096333333333333,0.12287120628256785,247.48666666666668,56.89832533856628
38.2,7.187666666666666,2.415304190642109,5.126,0.08931405264570663,230.64666666666665,25.140719805394063
38.4,7.640000000000001,2.8471592860252826,5.132333333333333,0.07617304860207001,231.59400000000002,29.61013522427752
38.6,7.282333333333334,2.1628777897360116,5.130666666666667,0.09298566197717421,222.18433333333334,40.81879653215334
38.8,7.320333333333333,2.324937490199109,5.149333333333333,0.07536798613027516,240.41166666666666,42.75927357116036
39.0,6.769666666666667,2.058155080000857,5.117333333333334,0.05928181283777809,210.11833333333334,33.815258986636984
39.2,6.645666666666667,1.9618782666958043,5.084666666666666,0.04158525379666831,230.6063333333333,35.43651140184844
39.4,6.631333333333333,1.754013207856011,5.095,0.10278132126023669,215.79866666666666,25.954079570143367
39.6,7.085333333333334,2.101888753795817,5.118666666666666,0.03450120770833003,210.61599999999999,47.19053312900799
39.8,6.948,1.6842093100324558,5.117666666666666,0.050836338708972105,196.3546666666667,47.28407860298573
40.0,6.823666666666667,1.9743698572793633,5.145333333333333,0.02059935274064026,204.96900000000002,51.66037866682745
40.2,6.909666666666666,2.005163916824092,5.111,0.043034869582699746,225.55866666666668,40.566536570593925
40.4,7.277,2.3310529809508833,5.152333333333334,0.025540817005986996,241.83833333333337,30.351390088978352
40.6,7.284666666666666,1.8498757615940953,5.091666666666667,0.05161718060232787,236.193,56.478270927853295
40.8,6.950666666666668,2.0427063747228416,5.154,0.11313266548614488,207.917,45.88377765616078
41.0,6.873,2.2821058257670694,5.171333333333333,0.1104370107044435,208.9513333333333,33.162949828586314
41.2,6.885333333333334,2.5795864655663965,5.166666666666667,0.09194744875924113,215.71599999999998,50.27303013545134
41.4,7.073666666666667,2.214595523641582,5.079666666666667,0.039425034347903114,212.84633333333332,14.079870607833481
41.6,6.134,1.229122044387782,5.062666666666666,0.18369902921173362,201.16933333333336,26.622759742996845
41.8,7.047666666666667,1.9239855335561475,5.1146666666666665,0.052051256789181745,214.51733333333334,52.070899035193676
42.0,6.542666666666666,1.9582076839123403,5.139666666666667,0.08423973725821643,199.82333333333335,19.67592458649233
42.2,6.611999999999999,1.7508900593698056,5.097,0.0757165767847438,194.93766666666667,30.592164590517843
42.4,6.785666666666667,1.5257884300692983,5.079666666666667,0.09194744875924186,202.158,25.13414126243424
42.6,6.974,1.7955052213792084,5.116666666666667,0.04579665198825492,206.75766666666667,36.082925966907574
42.8,6.898333333333333,1.3140701401878572,5.107666666666667,0.08334466589610476,214.331,22.452056186460975
43.0,6.787333333333333,1.7466712150068011,5.1209999999999996,0.1377062090103421,202.36333333333332,26.515007700042894
43.2,6.768000000000001,1.4587378105746076,5.119,0.10417293314484351,222.41,15.377777115044948
43.4,6.558333333333334,1.2900605928921838,5.088,0.06050619802962328,204.80733333333333,23.98761289360267
43.6,6.848333333333334,1.1708570934718432,5.082333333333334,0.18657259534383228,215.218,26.150048585040906
43.8,6.765333333333333,1.34120890741649,5.173333333333333,0.06900966115938668,208.03099999999998,12.778489856004114
44.0,6.569333333333334,1.7009057391088238,5.134,0.06161168720299738,193.208,34.76128451309013
44.2,6.999,1.7548572591524365,5.133666666666667,0.04508140784551158,196.66633333333334,34.089298061610684
44.4,6.41,1.4236217896618475,5.151666666666666,0.03962743157628719,188.85466666666665,19.217966914669542
44.6,6.784666666666666,1.3710643067826298,5.119,0.052848841046895405,216.37199999999999,50.502409180156924
44.8,6.349666666666667,1.6373375746416297,5.146333333333334,0.044433470867504134,202.57766666666666,35.66509226587439
45.0,6.732666666666667,1.7230798975477992,5.168333333333334,0.026274195198584798,196.8373333333333,39.70674268097715
45.2,6.449666666666666,1.5061588008352023,5.183333333333334,0.09544282756359092,211.63933333333333,24.4088345549994
45.4,6.866666666666667,1.046663428869727,5.13,0.012767145334803899,202.97133333333332,25.382924581957326
45.6,7.419,1.3245240654665362,5.172999999999999,0.02722131517763242,245.60966666666664,40.505596432262706
45.8,6.874666666666667,1.4530506988172616,5.155,0.05478138369920929,231.10500000000002,9.454161200233479
46.0,6.871666666666666,1.6293131477200242,5.105,0.044440972086578,196.30999999999997,48.67551331008231
46.2,6.871666666666667,1.5132429855556357,5.071333333333333,0.03855299383100278,226.43066666666664,30.342988025791616
46.4,7.3693333333333335,2.640088129842133,5.096333333333333,0.046263736698771984,219.45433333333335,59.91672762537465
46.6,6.773666666666666,1.7586057924769078,5.121333333333333,0.09732591295915696,236.72566666666668,31.102550576011172
46.8,7.612333333333335,2.6632644129589034,5.107,0.07361385739111893,243.864,60.9826862396205
47.0,7.683666666666667,2.8824941167907587,5.095666666666667,0.10016652800877819,233.08966666666666,54.68008149530625
47.2,7.498666666666668,2.547068576488143,5.096,0.11886126366482885,229.732,36.10027301835819
47.4,8.132333333333333,3.3185516921291636,5.094333333333332,0.037753587026047294,226.81500000000003,41.02990757971556
47.6,7.470333333333333,3.137734267482403,5.052666666666666,0.14533524463574984,205.096,29.174798251230463
47.8,7.520666666666667,3.5245336334518544,5.164333333333334,0.06312949653952062,222.41566666666668,7.838010291734328
48.0,7.589666666666666,3.457021887887511,5.139666666666667,0.0839305268262587,250.05633333333333,42.79328945446159
48.2,7.664666666666666,3.2925194507145035,5.115333333333333,0.10737938970460431,240.67066666666668,61.568957603108196
48.4,8.036333333333333,2.934726108742233,5.082333333333334,0.1090886489664864,272.492,41.24755807317567
48.6,7.811333333333333,3.075972745869725,5.116,0.14264291079475322,258.07733333333334,42.59445731938997
48.8,7.811333333333334,3.084752232081749,5.077,0.06636264009214851,230.95899999999997,37.3788738326879
49.0,8.184,3.095387697849819,5.132000000000001,0.07660287200882242,231.292,28.934384596877123
49.2,8.019333333333334,2.889095417831217,5.056,0.15515476144804569,232.90300000000002,22.97406459466849
49.4,8.246666666666668,3.075672663553997,5.058,0.08461087400564991,226.95533333333333,38.9071124260505
49.6,8.072000000000001,3.0096719090292887,5.086666666666667,0.06313741627064998,244.49433333333332,42.0907221407917
49.8,7.927333333333333,2.9181765425233155,5.125666666666667,0.07759080701560775,220.78066666666666,22.08876122224453
50.0,8.112333333333332,3.1492796530847067,5.1000000000000005,0.1507415005895853,201.81266666666667,34.599416936320374
50.2,8.139666666666667,2.731938200862775,5.137333333333333,0.02898850346832877,216.72566666666668,21.309607793981872
50.4,8.126333333333333,2.753267937076472,5.117333333333333,0.06987369557518298,224.86066666666667,11.909866511986328
50.6,8.483666666666666,2.895174145597003,5.124333333333333,0.11029203658167425,236.3853333333333,10.442509388711764
50.8,8.125333333333332,2.193820943772151,5.131666666666667,0.08727160668472511,238.97766666666666,54.50925009879821
51.0,8.014666666666665,3.236567986823903,5.102333333333334,0.11671475199533816,218.21899999999997,45.974829341716976
51.2,7.5986666666666665,3.129756593304555,5.095666666666666,0.072597061464865,229.928,39.98917569793106
51.4,8.371666666666668,2.5510649410262634,5.095666666666666,0.15885318169093532,242.08133333333333,32.20014859178966
51.6,8.162333333333335,3.1704020775499964,5.114999999999999,0.07474623736349527,245.8983333333333,20.80251538476376
51.8,7.8103333333333325,3.251006357012138,5.096666666666667,0.10539607835841616,216.48733333333334,9.153114570097618
52.0,7.599333333333333,3.168755959889202,5.127,0.1885497281886133,209.86033333333333,9.064657320237394
52.2,7.5696666666666665,2.9379900158668573,5.047666666666667,0.1497475653669648,209.63233333333332,14.420651071755849
52.4,7.535666666666667,3.1544660932293014,5.082,0.13923720767093825,193.21733333333336,34.94646128484734
52.6,7.709333333333333,2.8948646485342517,5.083666666666667,0.0770346242499652,190.99633333333335,44.1849456527145
52.8,7.472333333333334,2.895793903808303,5.018,0.10095543571299169,192.696,51.14235791396404
53.0,7.514666666666667,3.4207685296338504,5.088666666666668,0.07629110913686658,189.05566666666667,60.61007758890706
53.2,7.873666666666666,3.002707833495183,5.099,0.09559811713626992,194.74099999999999,54.75204391618635
53.4,7.609333333333333,2.70071330083986,5.081333333333333,0.11595401387331679,194.226,31.175928518650405
