Time (ns),RMSD_Mean,RMSD_StdDev,rGyr_Mean,rGyr_StdDev,SASA_Mean,SASA_StdDev
4.0,2.8540000000000005,0.13683566786477863,4.306,0.08653900854527977,185.08,13.838050838178047
4.2,2.584,0.22570112981551513,4.310333333333333,0.07241776945842293,188.667,13.864868445102541
4.4,2.5986666666666665,0.28655598638544144,4.271999999999999,0.12590472588429685,157.34466666666665,15.39283006251071
4.6,2.6140000000000003,0.06436614016701638,4.2540000000000004,0.1295028957205209,174.76200000000003,0.7881351406960622
4.8,2.739666666666667,0.07396170180122509,4.290666666666667,0.12933032642552725,183.84933333333333,9.59870769079533
5.0,2.632,0.3209065284471477,4.289,0.06274551776820428,182.01999999999998,20.729841412803918
5.2,2.545,0.3892390011291262,4.326666666666667,0.02676440422152796,163.749,29.8376507788398
5.4,2.464,0.21090045044996936,4.314666666666667,0.1291523647996167,163.09266666666667,8.264922524339429
5.6,2.6956666666666664,0.33796794719815265,4.269333333333333,0.06559217432997129,166.50633333333332,18.587146750734323
5.8,2.561,0.40986339187587856,4.275333333333333,0.07695669778085179,158.24833333333333,24.998205022227754
6.0,2.8396666666666666,0.3267940227931553,4.285333333333333,0.1172276986609106,148.38966666666667,6.680097778725493
6.2,2.6163333333333334,0.23923698153365275,4.294333333333333,0.10915279810125497,162.585,12.837466923034306
6.4,2.719,0.9956028324588073,4.351999999999999,0.09007219326740112,163.96133333333333,22.830796795848652
6.6,2.558333333333333,0.34855463464618186,4.331666666666667,0.08715694655811057,162.64466666666667,11.874303404130007
6.8,2.7263333333333333,0.5075138750155835,4.293,0.10505712731652253,165.92999999999998,10.846131614543506
7.0,2.8343333333333334,0.6985845212523202,4.344666666666666,0.10245649483235976,160.27533333333335,41.74112459353885
7.2,2.646666666666667,0.49108179902469756,4.310333333333333,0.1058741391149574,154.20133333333334,8.178373941886816
7.4,2.39,0.446912743161347,4.3020000000000005,0.09430270409696631,145.75266666666667,14.390319535484025
7.6,2.2906666666666666,0.8256538822856302,4.332666666666666,0.09332916657365656,145.64733333333334,6.7322295217359605
7.8,2.5786666666666664,0.28335548932980503,4.364,0.08199999999999985,155.10733333333334,3.9166238437375234
8.0,2.6966666666666668,0.25244669404318476,4.289666666666666,0.10635005093244361,153.78533333333334,16.724690201415786
8.2,2.415,0.4979708826829135,4.308666666666666,0.052290853247325485,158.097,21.93017491950303
8.4,2.578,0.12134661099511591,4.3260000000000005,0.11957842614786347,162.45766666666665,13.938671541195493
8.6,2.343,0.2632888148023003,4.358666666666666,0.058824598029509026,160.63233333333335,6.781305651077337
8.8,2.542666666666667,0.5260269321368758,4.344666666666666,0.03008875759039162,163.434,11.711819158439914
9.0,2.3746666666666667,0.6949887289253929,4.320666666666667,0.10700155762106126,160.94333333333336,28.102026160640687
9.2,2.286,0.45201327414136855,4.329,0.11322102278287358,157.40166666666667,35.41319552558528
9.4,2.639,0.48356281908351895,4.306333333333333,0.07021633238309533,160.5656666666667,26.797709609840417
9.6,2.307,0.40585218984255833,4.309333333333333,0.04705670338361275,156.12199999999999,12.284013635616
9.8,2.360333333333333,0.2415395067754617,4.323666666666667,0.09053360333784018,161.763,18.19512646287461
10.0,2.6473333333333335,0.6085304703409135,4.32,0.08626123115281845,161.23433333333332,15.664736969810043
10.2,2.3106666666666666,0.5054041287260456,4.299,0.0962340895940727,153.28733333333332,12.361282956608243
10.4,2.7913333333333337,0.3887857164728835,4.301,0.07765951326141605,165.42533333333333,18.062407157777542
10.6,2.3726666666666665,0.9107147376282726,4.3616666666666655,0.020008331597945243,161.17033333333333,12.703916180978732
10.8,2.6670000000000003,0.41537091857760106,4.2989999999999995,0.08066597795849273,152.82166666666663,2.2868813553250495
11.0,2.5909999999999997,0.4910030549803126,4.31,0.10605658866850269,157.02466666666666,10.866906474859034
11.2,2.311,0.4115835273671676,4.309666666666668,0.14854404509549807,152.76,14.6338561903553
11.4,2.4676666666666667,0.4279735194300383,4.318333333333333,0.12916010736033523,157.46766666666667,3.6218633786123524
11.6,3.1513333333333335,0.1255959128846689,4.315333333333333,0.09912281943797487,156.66866666666667,8.253261557307718
11.8,2.933,0.20486825034641165,4.252666666666667,0.07793800955460256,155.11299999999997,11.616130207603566
12.0,2.8320000000000003,0.2059393114487856,4.306333333333334,0.11631566245924618,165.42,6.288345728409015
12.2,2.7726666666666664,0.28001666617066434,4.3309999999999995,0.022912878474779196,160.703,10.439649754661307
12.4,2.72,0.1789553016817326,4.292666666666666,0.03550117368951802,155.75866666666664,14.6199700866087
12.6,2.794333333333333,0.21857797998273587,4.2843333333333335,0.08928792378218513,145.36533333333333,30.81332835532919
12.8,2.855,0.12044915939930832,4.255,0.07900000000000017,173.117,28.450994762925248
13.0,2.7769999999999997,0.2567255343747481,4.285666666666667,0.03837099599089541,163.6676666666667,22.97336110222737
13.2,2.7550000000000003,0.15100993344810137,4.290666666666667,0.10628891444235028,168.89933333333332,7.264395455461746
13.4,2.7433333333333336,0.2880214112411321,4.325,0.03214031735997632,165.39333333333335,4.512456352512824
13.6,2.6283333333333334,0.3441051195976796,4.325,0.005567764362830047,173.20400000000004,20.206845201564747
13.8,2.518666666666667,0.3962945032842789,4.303333333333334,0.09038989619052218,168.08,9.034693353955076
14.0,2.8066666666666666,0.37561860088836585,4.173333333333333,0.04446721638840634,169.51700000000002,31.797013271689526
14.2,2.8426666666666662,0.2590180173913262,4.266333333333333,0.02793444707405806,175.566,41.543964772274684
14.4,2.7266666666666666,0.32314754112221455,4.259666666666667,0.06000277771348021,176.039,26.665047309164855
14.6,2.6663333333333337,0.2111452896309396,4.209666666666667,0.0676855474479846,171.7156666666667,12.27779794317097
14.8,2.917,0.2737864131033532,4.290666666666667,0.059718785430828626,173.97433333333333,19.724123056129347
15.0,2.614666666666667,0.3333291666406248,4.271999999999999,0.07930321557162753,171.94533333333334,14.098130171527481
15.2,2.993,0.9200864089855907,4.244333333333333,0.022479620400116723,167.84966666666665,33.15511384889718
15.4,2.9146666666666667,0.4085857723089893,4.200666666666667,0.01803699901129136,171.22033333333331,13.495851300801048
15.6,2.893333333333333,0.4227130626480964,4.260666666666666,0.07503554713156518,173.29166666666666,19.50196467880437
15.8,3.1020000000000003,1.3093826789750962,4.200333333333333,0.07294746968424123,180.827,28.796840312784315
16.0,2.904,0.5162480024174427,4.249333333333333,0.07985820767668968,176.3323333333333,26.31313653545189
16.2,3.1623333333333328,1.0432355119211258,4.250333333333333,0.048003472096644614,178.89666666666668,22.77360442120073
16.4,3.2786666666666675,1.5021086290056833,4.221333333333333,0.013012814197295332,201.9853333333333,50.110140154796326
16.6,3.0410000000000004,1.0691767861303387,4.231000000000001,0.0410365690573663,189.303,39.78970063973843
16.8,3.215,0.5824800425765676,4.204,0.024556058315617413,185.09666666666666,4.879298856734787
17.0,3.7590000000000003,0.9422547426253687,4.260333333333333,0.08409716602438676,204.26200000000003,29.573097690299548
17.2,3.782666666666666,2.1353792012973565,4.275333333333333,0.04129568177586302,196.7893333333333,32.58767221409552
17.4,3.9600000000000004,1.9090738592312244,4.221,0.042508822613664884,182.77733333333333,37.99919895646926
17.6,3.294333333333333,1.2212134675532091,4.301666666666667,0.027024680078279194,175.30566666666667,27.410560197364322
17.8,3.6229999999999998,1.1149121041588885,4.253333333333333,0.10387652927073228,192.95066666666665,45.604988425975215
18.0,2.7246666666666663,0.33708208693630304,4.251333333333332,0.14165568584893923,163.52733333333333,12.291609346758994
18.2,2.9179999999999997,0.2169585213813923,4.348333333333333,0.023158871590242304,164.21900000000002,21.2934350681143
18.4,2.8546666666666667,0.642861052898162,4.264333333333333,0.1116482571889653,166.81333333333333,13.49809402594802
18.6,2.914,0.07399999999999995,4.293666666666667,0.056074355398286466,163.13333333333335,8.77916546907126
18.8,3.31,0.5781937391566948,4.259666666666667,0.07848779098263216,158.09966666666665,10.201215434120254
19.0,3.185666666666666,0.3818904729543975,4.302666666666666,0.09529602999775684,159.09266666666664,8.63105001337226
19.2,2.9019999999999997,0.4355456348076512,4.293,0.06650563885867124,140.51366666666667,19.89557951740369
19.4,3.35,0.7345427148913807,4.31,0.06309516621738959,187.1496666666667,35.523683161143815
19.6,3.6483333333333334,0.9347792965900205,4.271999999999999,0.11031319050775391,173.76233333333334,35.401808800304735
19.8,3.281333333333333,0.5413172206140623,4.323333333333333,0.025423086620891416,176.26200000000003,25.69095002135966
20.0,3.263666666666667,0.5648418657760181,4.255333333333333,0.14302913456122607,171.523,40.39738193249657
20.2,2.8880000000000003,0.4592482988536811,4.315333333333333,0.024826061575153994,162.45266666666666,3.769935985309742
20.4,2.9730000000000003,0.5091355418746564,4.3036666666666665,0.09850042301093605,171.56933333333333,12.33158129897919
20.6,3.14,0.5548540348596197,4.2459999999999996,0.07794228634059987,180.52266666666665,14.678027331127751
20.8,3.111,0.3315011312197892,4.268666666666667,0.04244211744639189,175.15966666666665,9.74268968680279
21.0,2.783333333333333,0.12470899459675451,4.263333333333334,0.05404936015655795,160.36333333333334,10.616054084891108
21.2,2.7596666666666665,0.008020806277010645,4.292666666666666,0.04300387579432019,176.49699999999999,15.007515817083117
21.4,2.9973333333333336,0.27643685234305004,4.289666666666666,0.04895235779136043,186.48933333333332,10.218235382556685
21.6,2.932,0.45416186541804676,4.276,0.09950376877284635,188.24633333333335,7.098307849997301
21.8,2.9619999999999997,0.19836582366930047,4.321666666666666,0.02362907813126304,182.958,13.404358209179582
22.0,3.4183333333333334,0.8416913527732912,4.290666666666667,0.09921861384505083,174.38766666666666,18.219823114765234
22.2,2.755333333333333,0.3550300456768882,4.215666666666667,0.03768730997740934,186.9766666666667,22.690408950332582
22.4,3.092,0.9188574426971795,4.211666666666667,0.07977677189090429,182.828,4.103421011790045
22.6,3.222,0.8317998557345389,4.251666666666667,0.05272886622461509,181.61933333333332,4.285760764827338
22.8,2.785,0.23212281232140897,4.259666666666667,0.03073000705065541,167.91333333333333,13.472505050410387
23.0,2.9443333333333332,0.7131551958257986,4.257000000000001,0.08613361713059547,186.58333333333334,30.20539119649559
23.2,2.9453333333333336,0.23225919429235373,4.222666666666667,0.09707900562600205,184.49633333333335,16.94409721210703
23.4,2.9916666666666667,0.3742436817547269,4.258333333333334,0.034239353576452324,182.10433333333333,18.248595379736305
23.6,3.060333333333334,0.053351038727782296,4.292666666666666,0.027970222261064177,178.13366666666664,24.350176515445085
23.8,2.985666666666667,0.31142628876402423,4.285333333333333,0.06934214687571562,176.33866666666665,9.858541186876142
24.0,3.1183333333333336,0.25290380252841854,4.261666666666667,0.037447741364911705,165.78600000000003,7.912242665641649
24.2,3.1406666666666667,0.2956456211976315,4.298666666666667,0.06375996654118705,179.64166666666665,3.7311548256985234
24.4,2.9103333333333334,0.40503004003818444,4.26,0.10876120631916485,164.04966666666667,12.761753850209354
24.6,3.0096666666666665,0.30675125644947787,4.261,0.12945655641951886,191.45966666666666,2.9995040145552982
24.8,3.1963333333333335,0.1824015716306559,4.297666666666667,0.07350056689123799,164.19500000000002,20.07154306474717
25.0,3.4899999999999998,0.2974508362738285,4.316333333333334,0.06381483631047993,177.59,6.314786061300891
25.2,3.0726666666666667,0.266190408041562,4.332999999999999,0.09199456505685535,168.126,11.609029718283958
25.4,3.0850000000000004,0.3496097824718296,4.325666666666667,0.03247049943153554,166.65200000000002,8.45983516387879
25.6,2.983333333333333,0.2489183266321171,4.345666666666667,0.011239810200057928,154.49266666666668,3.466610063640461
25.8,3.185,0.279721289858316,4.312,0.0782496006379584,174.7036666666667,9.56235819938436
26.0,2.781333333333333,0.44033207166107413,4.281,0.03499999999999976,156.71366666666665,31.361015135568135
26.2,2.869666666666667,0.07214799604516638,4.269333333333333,0.0680171546988943,158.66766666666666,17.594127609328442
26.4,2.7310000000000003,0.4735440845370154,4.265333333333333,0.04178915329763604,161.40566666666666,23.47915314344478
26.6,3.3176666666666663,0.2770727942857856,4.218333333333333,0.0882175341603548,182.71,13.650058937601703
26.8,3.154,0.34142495515120164,4.281333333333333,0.11710821206616304,185.163,10.82076392866974
27.0,3.1163333333333334,0.22015979045532666,4.264666666666667,0.03061590000854646,181.49066666666667,10.475151995715077
27.2,2.830666666666666,0.46512937268391596,4.261666666666667,0.06531717487256564,197.193,6.018117728991347
27.4,2.984666666666667,0.24968246500972655,4.341,0.03207802986469074,166.27900000000002,12.216190568258181
27.6,2.817,0.3488108369876143,4.332,0.03928103868280464,159.77633333333335,13.7977990032227
27.8,3.010666666666667,0.3141613173726729,4.287,0.06144102863722275,167.99633333333335,11.725141889688723
28.0,2.8913333333333338,0.3082212408860449,4.3260000000000005,0.021999999999999797,158.549,4.628794983578346
28.2,2.973333333333333,0.3415996682277857,4.270666666666667,0.10536761045659784,165.02066666666667,24.834064152557332
28.4,3.0196666666666663,0.36299357202756827,4.277333333333334,0.13024720086563635,172.80866666666665,23.67584094247411
28.6,2.892,0.3836521862312268,4.307333333333333,0.0502924779001128,154.279,14.634519500140755
28.8,3.439666666666666,0.3534972890042203,4.230666666666667,0.14693649421887425,170.65833333333333,14.974125828686407
29.0,3.323333333333333,0.45223039850648394,4.287333333333334,0.06645549889462372,166.15266666666665,13.546877512302734
29.2,3.5829999999999997,0.495791286732633,4.265666666666666,0.0439810565281616,159.50300000000001,7.060316990050805
29.4,3.426666666666667,0.17128144480162863,4.283,0.1068597211300876,170.75833333333333,26.039862083608142
29.6,3.003,0.22093211627103926,4.330666666666667,0.04129568177586302,160.218,2.6714627079560773
29.8,2.965,0.26325462958892093,4.2716666666666665,0.08750047618918036,169.23166666666665,31.577239118284773
30.0,2.6056666666666666,0.23907809045024045,4.294,0.07738216848861215,163.08066666666667,20.838009725819145
30.2,3.0399999999999996,0.2589999999999999,4.27,0.08007496487667035,172.55566666666667,8.871653979576383
30.4,2.9416666666666664,0.089522809011633,4.293333333333333,0.08711677986090485,180.25633333333334,6.9956681120057045
30.6,3.0196666666666663,0.21334557256557576,4.278666666666666,0.064485140407177,168.25933333333333,20.049172859081576
30.8,2.834,0.4601206363552933,4.239999999999999,0.09950376877284635,166.31366666666668,26.677977065987104
31.0,2.7756666666666665,0.15505267922010657,4.265666666666667,0.07190502995850381,171.62833333333333,15.786578360535675
31.2,2.762333333333333,0.22836885368485196,4.2956666666666665,0.040698075302566035,149.327,8.069297615034415
31.4,3.1069999999999998,0.2479334588150619,4.2683333333333335,0.08200812967830268,170.99599999999998,23.11644875407986
31.6,2.8160000000000003,0.31684223203354694,4.3116666666666665,0.018502252115170825,168.34633333333332,6.0247262455097
31.8,2.9090000000000003,0.2815581645060216,4.287,0.08351646544245031,176.739,13.87254252110981
32.0,2.958,0.09786214794290996,4.208666666666667,0.1193580048984289,161.12366666666665,14.457317190036788
32.2,2.8846666666666665,0.23193174283252682,4.265,0.06321392251711659,171.33466666666666,22.176778222576274
32.4,3.046,0.07365459931328114,4.284666666666666,0.010066445913694107,174.23833333333334,4.020635065923452
32.6,2.92,0.20983088428541702,4.332666666666667,0.08663909817936329,175.338,9.694141065612783
32.8,2.9053333333333335,0.41430946565741567,4.3,0.07621679604916498,153.83633333333333,13.004179994652992
33.0,3.0833333333333335,0.42147400077980307,4.2876666666666665,0.05497575223071836,164.9226666666667,8.185868941861528
33.2,2.9659999999999997,0.3402601945570478,4.257333333333334,0.08405553719614961,170.6423333333333,13.249440000744697
33.4,3.1700000000000004,0.4162367114995985,4.205666666666667,0.06439202849214615,162.39733333333334,19.01842475951501
33.6,2.978666666666667,0.24007568251143907,4.266666666666667,0.06741908730718113,165.857,1.4371043803426367
33.8,3.2390000000000003,0.13328165665236888,4.261333333333334,0.07892612579706003,163.54233333333335,13.49101265040299
34.0,2.89,0.7401938935170973,4.275,0.071126647608333,153.338,27.447397909455823
34.2,2.976333333333333,0.3613880647355877,4.233,0.09132907532653536,144.39166666666665,10.245273316673073
34.4,2.7246666666666663,0.36361013920589924,4.260333333333333,0.08134699338840606,147.776,2.135696841782566
34.6,2.706,0.4428848608837291,4.260000000000001,0.1004141424302375,157.20666666666668,8.150149712326346
34.8,2.885,0.14412841496387843,4.311333333333333,0.06640281118547102,173.82299999999998,5.657424944265731
35.0,3.075333333333333,0.18322208746036417,4.257000000000001,0.08228608630868288,174.11033333333333,6.319191430344018
35.2,3.1973333333333334,0.4953224538957761,4.235333333333333,0.01625833119767627,168.0256666666667,12.222807588002569
35.4,2.9323333333333337,0.14263356313761974,4.259333333333333,0.033080709383767885,169.0293333333333,13.576586659883757
35.6,3.1616666666666666,0.6352828766253135,4.224,0.053450912059570976,170.09733333333335,31.267089988250163
35.8,3.106,0.4456601844455033,4.232666666666667,0.04361574639202361,178.39199999999997,14.840629804694952
36.0,3.2046666666666668,0.5884703334351981,4.262333333333333,0.005131601439446752,170.352,16.15412569593291
36.2,2.893333333333333,0.24342829197390609,4.227,0.02751363298439507,182.60366666666667,8.587180290021477
36.4,3.223333333333333,0.26619040804156197,4.273666666666666,0.05079698153762028,176.35966666666664,8.586886533158184
36.6,3.3383333333333334,0.5173725285839337,4.248666666666667,0.044523402086243814,191.93699999999998,21.3091598145023
36.8,2.829,0.2224342599511145,4.2396666666666665,0.042027768598075006,173.52800000000002,5.585385304524662
37.0,2.9773333333333336,0.5706420360728198,4.2876666666666665,0.12413030787576945,168.61466666666666,10.568546462656688
37.2,2.715,0.24091284731205198,4.261,0.04521061822182969,147.11733333333333,22.84138341548807
37.4,2.827666666666667,0.7384553698994498,4.246666666666667,0.04669403959107997,149.07366666666667,22.518378035136838
37.6,2.773666666666667,0.04147690120215501,4.260666666666666,0.036018513757973616,163.38333333333333,7.141628129028651
37.8,2.7726666666666673,0.48100138599938924,4.2746666666666675,0.05089531740085079,180.77566666666667,13.252751764570746
38.0,2.8699999999999997,0.5200605733950614,4.234666666666667,0.0618088451059664,161.51433333333333,4.376254372558038
38.2,3.091666666666667,0.33492138381019115,4.207,0.04396589587396124,171.58833333333334,29.97612492189964
38.4,3.1016666666666666,0.677702983122646,4.275,0.00721110255092817,189.63666666666668,8.639757654780206
38.6,2.682666666666666,0.46166474127155666,4.2090000000000005,0.018520259177452085,178.84666666666666,13.203772503846519
38.8,2.916,0.6530689090746856,4.194999999999999,0.05629387178015036,179.15466666666669,18.22978799474457
39.0,3.3043333333333336,0.680078181780105,4.199000000000001,0.023302360395462112,186.41033333333334,13.474757672527309
39.2,3.3446666666666665,0.25629930419986174,4.1770000000000005,0.01473091986265612,194.17999999999998,18.419908224527063
39.4,3.096,0.22413388855771008,4.203333333333333,0.0979863936132632,187.57766666666666,15.290692146967492
39.6,3.0606666666666666,0.40359550707773406,4.163333333333334,0.07500888836220207,190.322,5.145610459411006
39.8,3.4713333333333334,0.3530642056812521,4.210333333333334,0.020502032419575624,209.21533333333332,27.22325499152027
40.0,3.5796666666666663,0.7905955561052271,4.235666666666667,0.030892285984260227,199.13533333333336,26.90470561692385
40.2,3.453666666666667,0.9778805312170464,4.175666666666667,0.06331929669013509,177.46533333333332,19.99304414873667
40.4,3.5060000000000002,0.731176449292508,4.243333333333333,0.0529370695574787,164.37266666666667,35.851332811115036
40.6,3.9506666666666668,1.1290484193927794,4.2749999999999995,0.05402777063696067,197.87566666666666,36.82351645801
40.8,3.5256666666666665,1.0008657918688866,4.243333333333333,0.040104031385053245,169.407,7.519658037437609
41.0,3.4256666666666664,0.5694754896686365,4.1963333333333335,0.0633192966901352,195.71566666666664,10.18927643816446
41.2,3.720333333333333,0.9213904347958762,4.218333333333333,0.059028241828241124,185.16166666666666,12.177352188933895
41.4,3.4770000000000003,0.9691764545220852,4.226333333333334,0.050362022728772035,159.20033333333333,6.091079077908394
41.6,3.7693333333333334,0.9175103995777557,4.259333333333333,0.06443860126766672,176.04899999999998,5.5797721279636505
41.8,3.159333333333333,0.41778024526458096,4.228000000000001,0.05230678732248803,151.7246666666667,17.702272095223634
42.0,3.5700000000000003,1.0821478642034088,4.287,0.07350510186374833,159.96466666666666,8.678072904356888
42.2,3.4160000000000004,0.6249295960346254,4.230666666666667,0.033842773723992,167.93699999999998,16.468517510692944
42.4,3.7379999999999995,0.8516037811095014,4.266333333333333,0.046758243479982406,169.34900000000002,17.88490478028888
42.6,3.4149999999999996,1.0365167630096483,4.267666666666666,0.017616280348965143,156.909,18.197088695722734
42.8,2.7763333333333335,0.3492310600925029,4.245666666666667,0.08994628026401806,169.52200000000002,23.25738026949725
43.0,3.584,0.9900378780632588,4.228666666666666,0.005131601439446867,169.51566666666668,13.588603325336038
43.2,3.300333333333333,0.6068445709844764,4.2876666666666665,0.06412747721011126,176.859,22.683815353683336
43.4,4.473333333333334,0.5971007731809876,4.192666666666667,0.05517547764481376,193.74,45.014360719663685
43.6,3.419333333333334,0.7032839635121315,4.292333333333333,0.010785793124908688,177.96166666666667,0.7362162272955793
43.8,3.3446666666666665,0.9687705266642525,4.235,0.06519969325081199,167.85766666666666,3.9081895211636426
44.0,3.5193333333333334,0.7617193271365337,4.260666666666666,0.03499047489436718,179.32299999999998,8.936260459498707
44.2,3.189666666666667,0.8185305940118144,4.236666666666667,0.0802267619521896,174.69533333333334,7.003508858660301
44.4,3.4506666666666663,1.186198268980921,4.264333333333333,0.06253265813423682,179.09799999999998,14.30308819800816
44.6,3.2783333333333338,0.8022545315131189,4.281333333333333,0.07123435500749178,163.07000000000002,5.55121311066328
44.8,3.3190000000000004,0.7941718957505357,4.204,0.058506409905240295,167.96966666666665,14.508584814975343
45.0,3.48,0.29991498795492016,4.279666666666667,0.11830610015266917,172.20433333333332,18.305100773645954
45.2,3.2703333333333333,0.613107114078228,4.262666666666667,0.061905842481411365,172.53633333333332,19.49627801231131
45.4,3.717333333333334,0.7870510360410772,4.260666666666666,0.03356088993655176,177.96833333333333,22.132700610936148
45.6,3.4103333333333334,0.7817674419757666,4.262,0.04744470465710556,185.83100000000002,12.084479177854544
45.8,3.6679999999999997,0.5277992042434317,4.315666666666666,0.0650717552655013,182.00099999999998,11.476541465093053
46.0,3.4323333333333337,0.6562601110332195,4.265333333333333,0.14784225828001024,166.38966666666667,13.737374360966268
46.2,3.1776666666666666,0.6376302481323589,4.312666666666666,0.06683063169934379,168.17166666666665,6.606785930642326
46.4,3.2556666666666665,0.5747150018342426,4.230999999999999,0.0848940516172952,171.54366666666667,8.428940878505044
46.6,3.5736666666666665,0.5365876753461017,4.322333333333333,0.024684678108764815,180.36833333333334,17.407518212925517
46.8,3.5396666666666667,0.6834305621885323,4.237666666666667,0.07559320957158333,182.56633333333335,15.231473872653734
47.0,3.3800000000000003,0.6234252160443944,4.208,0.03659234892706418,167.832,14.882643212816737
47.2,3.413,0.7542300709995591,4.229,0.01135781669160047,176.01066666666668,10.27206256471081
47.4,3.525,0.7677584255480364,4.233999999999999,0.026457513110645845,179.321,24.11898221318637
47.6,3.389,0.6619456171015861,4.231999999999999,0.08838551917593718,169.51466666666667,12.022141420451396
47.8,3.3850000000000002,0.9033028285132292,4.231333333333333,0.019731531449264646,175.68666666666664,9.115214991064843
48.0,2.9819999999999998,1.0282742824752547,4.232666666666667,0.04463556130859461,169.61733333333333,16.062648515526114
48.2,3.2426666666666666,0.8302778651351204,4.312333333333333,0.03181718613160724,171.46400000000003,17.84690956440359
48.4,3.190666666666667,0.6406967561439135,4.231333333333333,0.035501173689518425,184.72400000000002,6.801903630602252
48.6,3.371,0.7217568842761389,4.271666666666667,0.0568975687822716,178.025,8.621200438454036
48.8,3.474,0.8420641305743881,4.262,0.05861740355901147,178.29366666666667,4.946718238724873
49.0,3.5703333333333336,0.8497989958415658,4.237000000000001,0.06161168720299737,189.982,7.807508373354459
49.2,3.382,0.8170018359832492,4.3276666666666666,0.05148138822267086,183.50566666666668,13.262496610115814
49.4,3.1933333333333334,0.863864765651044,4.192,0.07202083032012352,162.75900000000001,4.604301032730159
49.6,3.605333333333333,0.47023646533774177,4.253666666666667,0.03332166462428506,183.53333333333333,20.799718876305356
49.8,3.3463333333333334,0.5298512369838666,4.254333333333333,0.09392727683337401,150.72966666666665,26.09727108977744
50.0,3.324666666666667,0.4497836516963831,4.288,0.053693575034635385,185.042,26.264741175195304
50.2,3.1489999999999996,0.7879346419595981,4.238666666666667,0.05700292390161514,170.715,6.240258247861212
50.4,3.311,0.6309667186151738,4.302666666666667,0.023713568549110147,190.39966666666666,31.48562175554634
50.6,3.2680000000000002,0.8924303894422244,4.270333333333333,0.08031396723692173,168.26633333333334,5.600510720758717
50.8,3.2273333333333336,0.704390043465503,4.303999999999999,0.0605309838016861,162.52866666666668,18.875165729956738
51.0,3.298,0.8011410612370333,4.347333333333334,0.029484459183327923,176.68033333333332,6.315306590604552
51.2,3.3520000000000003,0.5055937104039172,4.217333333333333,0.05216640042530547,188.9076666666667,21.994041382459336
51.4,3.2910000000000004,0.40418188974767305,4.342,0.02457641145488916,165.46,35.150970299552185
51.6,3.4483333333333337,0.43643365284236896,4.212666666666666,0.07958852513606055,142.049,35.81061704299438
51.8,2.92,0.666,4.221666666666667,0.043821608064211294,144.61533333333333,29.21345678507309
52.0,3.340333333333333,0.5794155100904128,4.260666666666666,0.045092497528228866,146.75300000000001,24.892045536676978
52.2,3.0096666666666665,0.4131129788972181,4.202,0.04529900661162445,132.06866666666667,42.62612214749699
52.4,3.1519999999999997,0.16700898179439336,4.222333333333332,0.03496188400720602,162.04666666666665,37.760936499686196
52.6,3.002333333333333,0.6207095402306404,4.233666666666667,0.05553677460326029,159.03466666666668,44.637984098000366
52.8,2.831,0.29871223610692615,4.21,0.06963476143421476,167.12866666666665,53.05099358478909
53.0,2.537666666666667,0.4368436028298154,4.242333333333334,0.01594783161854084,162.54666666666665,48.35033375617312
53.2,2.5016666666666665,0.46694789145399657,4.1930000000000005,0.05992495306631459,156.61800000000002,33.67383317948819
